"gen","seed","scenario","power","GWAS","relative_T1R"
4,46,"5xAM","66%","Sibship",1.08133971291866
5,46,"5xAM","66%","Sibship",0.966507177033492
0,46,"5xAM","50%","Sibship",1.02380952380952
1,46,"5xAM","50%","Sibship",0.992673992673992
2,46,"5xAM","50%","Sibship",1.02930402930403
3,46,"5xAM","50%","Sibship",1.02197802197802
4,46,"5xAM","50%","Sibship",1.06593406593407
5,46,"5xAM","50%","Sibship",0.974358974358974
0,46,"5xAM","39%","Sibship",1
1,46,"5xAM","39%","Sibship",1.00720906282183
2,46,"5xAM","39%","Sibship",1.00411946446962
3,46,"5xAM","39%","Sibship",0.986611740473738
4,46,"5xAM","39%","Sibship",1.01029866117405
5,46,"5xAM","39%","Sibship",0.979402677651906
0,46,"5xAM + GxE","66%","Sibship",1.01913875598086
1,46,"5xAM + GxE","66%","Sibship",0.971291866028708
2,46,"5xAM + GxE","66%","Sibship",0.827751196172248
3,46,"5xAM + GxE","66%","Sibship",1.04306220095694
4,46,"5xAM + GxE","66%","Sibship",0.952153110047846
5,46,"5xAM + GxE","66%","Sibship",0.933014354066986
0,46,"5xAM + GxE","50%","Sibship",0.968864468864468
1,46,"5xAM + GxE","50%","Sibship",1.003663003663
2,46,"5xAM + GxE","50%","Sibship",1.00915750915751
3,46,"5xAM + GxE","50%","Sibship",0.996336996336996
4,46,"5xAM + GxE","50%","Sibship",1.01465201465201
5,46,"5xAM + GxE","50%","Sibship",0.99084249084249
0,46,"5xAM + GxE","39%","Sibship",1.01853759011329
1,46,"5xAM + GxE","39%","Sibship",0.976313079299692
2,46,"5xAM + GxE","39%","Sibship",1.00617919670443
3,46,"5xAM + GxE","39%","Sibship",0.989701338825952
4,46,"5xAM + GxE","39%","Sibship",1.01544799176107
5,46,"5xAM + GxE","39%","Sibship",1
0,46,"5xAM + VT","66%","Sibship",0.995215311004784
1,46,"5xAM + VT","66%","Sibship",1.02870813397129
2,46,"5xAM + VT","66%","Sibship",0.947368421052632
3,46,"5xAM + VT","66%","Sibship",0.971291866028708
4,46,"5xAM + VT","66%","Sibship",1.01435406698565
5,46,"5xAM + VT","66%","Sibship",1.01435406698565
0,46,"5xAM + VT","50%","Sibship",0.987179487179488
1,46,"5xAM + VT","50%","Sibship",0.996336996336996
2,46,"5xAM + VT","50%","Sibship",0.968864468864468
3,46,"5xAM + VT","50%","Sibship",1.05860805860806
4,46,"5xAM + VT","50%","Sibship",0.965201465201466
5,46,"5xAM + VT","50%","Sibship",0.97985347985348
0,46,"5xAM + VT","39%","Sibship",1.00617919670443
1,46,"5xAM + VT","39%","Sibship",0.993820803295572
2,46,"5xAM + VT","39%","Sibship",1.01338825952626
3,46,"5xAM + VT","39%","Sibship",1.0442842430484
4,46,"5xAM + VT","39%","Sibship",0.96292481977343
5,46,"5xAM + VT","39%","Sibship",1.00514933058702
0,46,"5xAM + VT + GxE","66%","Sibship",0.985645933014354
1,46,"5xAM + VT + GxE","66%","Sibship",1.11483253588517
2,46,"5xAM + VT + GxE","66%","Sibship",1.07655502392345
3,46,"5xAM + VT + GxE","66%","Sibship",1.0622009569378
4,46,"5xAM + VT + GxE","66%","Sibship",0.933014354066986
5,46,"5xAM + VT + GxE","66%","Sibship",1.07177033492823
0,46,"5xAM + VT + GxE","50%","Sibship",0.976190476190476
1,46,"5xAM + VT + GxE","50%","Sibship",0.972527472527472
2,46,"5xAM + VT + GxE","50%","Sibship",0.981684981684982
3,46,"5xAM + VT + GxE","50%","Sibship",1.03846153846154
4,46,"5xAM + VT + GxE","50%","Sibship",1.003663003663
5,46,"5xAM + VT + GxE","50%","Sibship",0.996336996336996
0,46,"5xAM + VT + GxE","39%","Sibship",0.983522142121524
1,46,"5xAM + VT + GxE","39%","Sibship",0.977342945417096
2,46,"5xAM + VT + GxE","39%","Sibship",0.996910401647786
3,46,"5xAM + VT + GxE","39%","Sibship",0.985581874356334
4,46,"5xAM + VT + GxE","39%","Sibship",1.05561277033986
5,46,"5xAM + VT + GxE","39%","Sibship",0.95880535530381
0,47,"5xAM","66%","Sibship",1.06698564593301
1,47,"5xAM","66%","Sibship",0.933014354066986
2,47,"5xAM","66%","Sibship",0.966507177033492
3,47,"5xAM","66%","Sibship",1.18181818181818
4,47,"5xAM","66%","Sibship",0.980861244019138
5,47,"5xAM","66%","Sibship",1.14354066985646
0,47,"5xAM","50%","Sibship",1.02197802197802
1,47,"5xAM","50%","Sibship",1.01282051282051
2,47,"5xAM","50%","Sibship",1.05860805860806
3,47,"5xAM","50%","Sibship",0.978021978021978
4,47,"5xAM","50%","Sibship",1.04395604395604
5,47,"5xAM","50%","Sibship",0.945054945054946
0,47,"5xAM","39%","Sibship",0.963954685890834
1,47,"5xAM","39%","Sibship",0.944387229660144
2,47,"5xAM","39%","Sibship",1.00617919670443
3,47,"5xAM","39%","Sibship",1.01544799176107
4,47,"5xAM","39%","Sibship",1.00720906282183
5,47,"5xAM","39%","Sibship",1.00205973223481
0,47,"5xAM + GxE","66%","Sibship",1.01913875598086
1,47,"5xAM + GxE","66%","Sibship",1.07177033492823
2,47,"5xAM + GxE","66%","Sibship",1.11004784688995
3,47,"5xAM + GxE","66%","Sibship",1.08133971291866
4,47,"5xAM + GxE","66%","Sibship",1.07177033492823
5,47,"5xAM + GxE","66%","Sibship",1
0,47,"5xAM + GxE","50%","Sibship",0.99084249084249
1,47,"5xAM + GxE","50%","Sibship",1.06776556776557
2,47,"5xAM + GxE","50%","Sibship",0.967032967032968
3,47,"5xAM + GxE","50%","Sibship",0.97985347985348
4,47,"5xAM + GxE","50%","Sibship",1.00732600732601
5,47,"5xAM + GxE","50%","Sibship",0.943223443223444
0,47,"5xAM + GxE","39%","Sibship",1
1,47,"5xAM + GxE","39%","Sibship",1.02883625128733
2,47,"5xAM + GxE","39%","Sibship",0.991761071060762
3,47,"5xAM + GxE","39%","Sibship",0.974253347064882
4,47,"5xAM + GxE","39%","Sibship",0.992790937178166
5,47,"5xAM + GxE","39%","Sibship",0.969104016477858
0,47,"5xAM + VT","66%","Sibship",1
1,47,"5xAM + VT","66%","Sibship",1.09569377990431
2,47,"5xAM + VT","66%","Sibship",1.0622009569378
3,47,"5xAM + VT","66%","Sibship",1.00478468899522
4,47,"5xAM + VT","66%","Sibship",0.91866028708134
5,47,"5xAM + VT","66%","Sibship",1.05263157894737
0,47,"5xAM + VT","50%","Sibship",0.941391941391942
1,47,"5xAM + VT","50%","Sibship",0.97985347985348
2,47,"5xAM + VT","50%","Sibship",1.01282051282051
3,47,"5xAM + VT","50%","Sibship",1.03113553113553
4,47,"5xAM + VT","50%","Sibship",0.996336996336996
5,47,"5xAM + VT","50%","Sibship",0.935897435897436
0,47,"5xAM + VT","39%","Sibship",1.03810504634398
1,47,"5xAM + VT","39%","Sibship",1.02059732234809
2,47,"5xAM + VT","39%","Sibship",0.981462409886714
3,47,"5xAM + VT","39%","Sibship",0.949536560247168
4,47,"5xAM + VT","39%","Sibship",0.986611740473738
5,47,"5xAM + VT","39%","Sibship",1.01132852729145
0,47,"5xAM + VT + GxE","66%","Sibship",0.91866028708134
1,47,"5xAM + VT + GxE","66%","Sibship",0.980861244019138
2,47,"5xAM + VT + GxE","66%","Sibship",1.01913875598086
3,47,"5xAM + VT + GxE","66%","Sibship",0.885167464114832
4,47,"5xAM + VT + GxE","66%","Sibship",1.09569377990431
5,47,"5xAM + VT + GxE","66%","Sibship",0.980861244019138
0,47,"5xAM + VT + GxE","50%","Sibship",0.994505494505494
1,47,"5xAM + VT + GxE","50%","Sibship",0.95970695970696
2,47,"5xAM + VT + GxE","50%","Sibship",1.08058608058608
3,47,"5xAM + VT + GxE","50%","Sibship",0.952380952380952
4,47,"5xAM + VT + GxE","50%","Sibship",1.0018315018315
5,47,"5xAM + VT + GxE","50%","Sibship",0.99084249084249
0,47,"5xAM + VT + GxE","39%","Sibship",1.01235839340886
1,47,"5xAM + VT + GxE","39%","Sibship",0.966014418125644
2,47,"5xAM + VT + GxE","39%","Sibship",1.00926879505664
3,47,"5xAM + VT + GxE","39%","Sibship",1.00823892893924
4,47,"5xAM + VT + GxE","39%","Sibship",1.02780638516993
5,47,"5xAM + VT + GxE","39%","Sibship",1.0659114315139
0,48,"5xAM","66%","Sibship",0.971291866028708
1,48,"5xAM","66%","Sibship",0.99043062200957
2,48,"5xAM","66%","Sibship",1
3,48,"5xAM","66%","Sibship",1.05741626794258
4,48,"5xAM","66%","Sibship",0.952153110047846
5,48,"5xAM","66%","Sibship",1.04306220095694
0,48,"5xAM","50%","Sibship",0.981684981684982
1,48,"5xAM","50%","Sibship",1.01282051282051
2,48,"5xAM","50%","Sibship",1.02564102564103
3,48,"5xAM","50%","Sibship",1.08241758241758
4,48,"5xAM","50%","Sibship",1.05677655677656
5,48,"5xAM","50%","Sibship",0.957875457875458
0,48,"5xAM","39%","Sibship",1.00514933058702
1,48,"5xAM","39%","Sibship",0.959835221421216
2,48,"5xAM","39%","Sibship",1.05664263645726
3,48,"5xAM","39%","Sibship",0.99794026776519
4,48,"5xAM","39%","Sibship",0.979402677651906
5,48,"5xAM","39%","Sibship",1
0,48,"5xAM + GxE","66%","Sibship",1.08133971291866
1,48,"5xAM + GxE","66%","Sibship",1.0622009569378
2,48,"5xAM + GxE","66%","Sibship",1.08133971291866
3,48,"5xAM + GxE","66%","Sibship",0.91866028708134
4,48,"5xAM + GxE","66%","Sibship",1.02392344497608
5,48,"5xAM + GxE","66%","Sibship",1
0,48,"5xAM + GxE","50%","Sibship",1.02747252747253
1,48,"5xAM + GxE","50%","Sibship",1.08791208791209
2,48,"5xAM + GxE","50%","Sibship",0.983516483516484
3,48,"5xAM + GxE","50%","Sibship",0.968864468864468
4,48,"5xAM + GxE","50%","Sibship",1.00915750915751
5,48,"5xAM + GxE","50%","Sibship",0.957875457875458
0,48,"5xAM + GxE","39%","Sibship",0.974253347064882
1,48,"5xAM + GxE","39%","Sibship",1.00823892893924
2,48,"5xAM + GxE","39%","Sibship",1.02883625128733
3,48,"5xAM + GxE","39%","Sibship",1.04737384140062
4,48,"5xAM + GxE","39%","Sibship",1.00514933058702
5,48,"5xAM + GxE","39%","Sibship",1.00514933058702
0,48,"5xAM + VT","66%","Sibship",0.995215311004784
1,48,"5xAM + VT","66%","Sibship",1.00956937799043
2,48,"5xAM + VT","66%","Sibship",0.913875598086124
3,48,"5xAM + VT","66%","Sibship",0.91866028708134
4,48,"5xAM + VT","66%","Sibship",0.995215311004784
5,48,"5xAM + VT","66%","Sibship",0.923444976076556
0,48,"5xAM + VT","50%","Sibship",1.04395604395604
1,48,"5xAM + VT","50%","Sibship",0.967032967032968
2,48,"5xAM + VT","50%","Sibship",1.03663003663004
3,48,"5xAM + VT","50%","Sibship",1.0018315018315
4,48,"5xAM + VT","50%","Sibship",1.03113553113553
5,48,"5xAM + VT","50%","Sibship",0.95970695970696
0,48,"5xAM + VT","39%","Sibship",1.01132852729145
1,48,"5xAM + VT","39%","Sibship",1.03089598352214
2,48,"5xAM + VT","39%","Sibship",0.996910401647786
3,48,"5xAM + VT","39%","Sibship",1.03089598352214
4,48,"5xAM + VT","39%","Sibship",1.00617919670443
5,48,"5xAM + VT","39%","Sibship",0.971163748712668
0,48,"5xAM + VT + GxE","66%","Sibship",0.942583732057416
1,48,"5xAM + VT + GxE","66%","Sibship",1.00956937799043
2,48,"5xAM + VT + GxE","66%","Sibship",0.995215311004784
3,48,"5xAM + VT + GxE","66%","Sibship",0.90909090909091
4,48,"5xAM + VT + GxE","66%","Sibship",1.07177033492823
5,48,"5xAM + VT + GxE","66%","Sibship",1.09090909090909
0,48,"5xAM + VT + GxE","50%","Sibship",1.08974358974359
1,48,"5xAM + VT + GxE","50%","Sibship",1.02197802197802
2,48,"5xAM + VT + GxE","50%","Sibship",0.891941391941392
3,48,"5xAM + VT + GxE","50%","Sibship",1.05494505494505
4,48,"5xAM + VT + GxE","50%","Sibship",1.02930402930403
5,48,"5xAM + VT + GxE","50%","Sibship",1.0018315018315
0,48,"5xAM + VT + GxE","39%","Sibship",1.04943357363543
1,48,"5xAM + VT + GxE","39%","Sibship",1.0226570545829
2,48,"5xAM + VT + GxE","39%","Sibship",1.00205973223481
3,48,"5xAM + VT + GxE","39%","Sibship",1.00720906282183
4,48,"5xAM + VT + GxE","39%","Sibship",1.07415036045314
5,48,"5xAM + VT + GxE","39%","Sibship",1.03192584963955
0,49,"5xAM","66%","Sibship",0.933014354066986
1,49,"5xAM","66%","Sibship",1.13875598086124
2,49,"5xAM","66%","Sibship",0.961722488038278
3,49,"5xAM","66%","Sibship",1.03349282296651
4,49,"5xAM","66%","Sibship",1.03349282296651
5,49,"5xAM","66%","Sibship",0.971291866028708
0,49,"5xAM","50%","Sibship",1.01282051282051
1,49,"5xAM","50%","Sibship",0.961538461538462
2,49,"5xAM","50%","Sibship",0.998168498168498
3,49,"5xAM","50%","Sibship",1.03296703296703
4,49,"5xAM","50%","Sibship",1.01282051282051
5,49,"5xAM","50%","Sibship",0.97985347985348
0,49,"5xAM","39%","Sibship",0.994850669412976
1,49,"5xAM","39%","Sibship",1.00205973223481
2,49,"5xAM","39%","Sibship",1.03604531410917
3,49,"5xAM","39%","Sibship",0.994850669412976
4,49,"5xAM","39%","Sibship",1.00617919670443
5,49,"5xAM","39%","Sibship",1.05355303810505
0,49,"5xAM + GxE","66%","Sibship",1.06698564593301
1,49,"5xAM + GxE","66%","Sibship",0.894736842105264
2,49,"5xAM + GxE","66%","Sibship",1.03349282296651
3,49,"5xAM + GxE","66%","Sibship",0.966507177033492
4,49,"5xAM + GxE","66%","Sibship",1.07655502392345
5,49,"5xAM + GxE","66%","Sibship",1.02870813397129
0,49,"5xAM + GxE","50%","Sibship",0.93956043956044
1,49,"5xAM + GxE","50%","Sibship",1.00549450549451
2,49,"5xAM + GxE","50%","Sibship",1.10805860805861
3,49,"5xAM + GxE","50%","Sibship",1.12637362637363
4,49,"5xAM + GxE","50%","Sibship",1.01465201465201
5,49,"5xAM + GxE","50%","Sibship",1.00549450549451
0,49,"5xAM + GxE","39%","Sibship",0.971163748712668
1,49,"5xAM + GxE","39%","Sibship",1.00411946446962
2,49,"5xAM + GxE","39%","Sibship",0.944387229660144
3,49,"5xAM + GxE","39%","Sibship",1.05458290422245
4,49,"5xAM + GxE","39%","Sibship",0.977342945417096
5,49,"5xAM + GxE","39%","Sibship",0.985581874356334
0,49,"5xAM + VT","66%","Sibship",0.885167464114832
1,49,"5xAM + VT","66%","Sibship",0.91866028708134
2,49,"5xAM + VT","66%","Sibship",0.923444976076556
3,49,"5xAM + VT","66%","Sibship",0.985645933014354
4,49,"5xAM + VT","66%","Sibship",0.980861244019138
5,49,"5xAM + VT","66%","Sibship",1.00478468899522
0,49,"5xAM + VT","50%","Sibship",0.965201465201466
1,49,"5xAM + VT","50%","Sibship",1.03479853479853
2,49,"5xAM + VT","50%","Sibship",0.987179487179488
3,49,"5xAM + VT","50%","Sibship",1.03663003663004
4,49,"5xAM + VT","50%","Sibship",0.996336996336996
5,49,"5xAM + VT","50%","Sibship",0.923076923076924
0,49,"5xAM + VT","39%","Sibship",1.00720906282183
1,49,"5xAM + VT","39%","Sibship",1.04119464469619
2,49,"5xAM + VT","39%","Sibship",0.990731204943358
3,49,"5xAM + VT","39%","Sibship",0.971163748712668
4,49,"5xAM + VT","39%","Sibship",1.03192584963955
5,49,"5xAM + VT","39%","Sibship",0.963954685890834
0,49,"5xAM + VT + GxE","66%","Sibship",0.99043062200957
1,49,"5xAM + VT + GxE","66%","Sibship",1.03349282296651
2,49,"5xAM + VT + GxE","66%","Sibship",1.05263157894737
3,49,"5xAM + VT + GxE","66%","Sibship",1.17224880382775
4,49,"5xAM + VT + GxE","66%","Sibship",0.952153110047846
5,49,"5xAM + VT + GxE","66%","Sibship",1.00956937799043
0,49,"5xAM + VT + GxE","50%","Sibship",0.974358974358974
1,49,"5xAM + VT + GxE","50%","Sibship",1.06410256410256
2,49,"5xAM + VT + GxE","50%","Sibship",0.946886446886446
3,49,"5xAM + VT + GxE","50%","Sibship",1.02930402930403
4,49,"5xAM + VT + GxE","50%","Sibship",1.01282051282051
5,49,"5xAM + VT + GxE","50%","Sibship",1.01282051282051
0,49,"5xAM + VT + GxE","39%","Sibship",0.942327497425334
1,49,"5xAM + VT + GxE","39%","Sibship",1.10298661174047
2,49,"5xAM + VT + GxE","39%","Sibship",0.990731204943358
3,49,"5xAM + VT + GxE","39%","Sibship",0.96086508753862
4,49,"5xAM + VT + GxE","39%","Sibship",1.00205973223481
5,49,"5xAM + VT + GxE","39%","Sibship",1.02574665293512
0,5,"5xAM","66%","Sibship",0.971291866028708
1,5,"5xAM","66%","Sibship",1.07177033492823
2,5,"5xAM","66%","Sibship",0.995215311004784
3,5,"5xAM","66%","Sibship",1.01913875598086
4,5,"5xAM","66%","Sibship",0.99043062200957
5,5,"5xAM","66%","Sibship",1.03349282296651
0,5,"5xAM","50%","Sibship",0.945054945054946
1,5,"5xAM","50%","Sibship",1.05494505494505
2,5,"5xAM","50%","Sibship",0.968864468864468
3,5,"5xAM","50%","Sibship",0.981684981684982
4,5,"5xAM","50%","Sibship",0.948717948717948
5,5,"5xAM","50%","Sibship",1.04212454212454
0,5,"5xAM","39%","Sibship",1.00411946446962
1,5,"5xAM","39%","Sibship",1.03810504634398
2,5,"5xAM","39%","Sibship",0.983522142121524
3,5,"5xAM","39%","Sibship",0.981462409886714
4,5,"5xAM","39%","Sibship",0.995880535530382
5,5,"5xAM","39%","Sibship",1.00308959835221
0,5,"5xAM + GxE","66%","Sibship",0.894736842105264
1,5,"5xAM + GxE","66%","Sibship",1.01435406698565
2,5,"5xAM + GxE","66%","Sibship",0.966507177033492
3,5,"5xAM + GxE","66%","Sibship",0.937799043062202
4,5,"5xAM + GxE","66%","Sibship",0.880382775119618
5,5,"5xAM + GxE","66%","Sibship",1.04784688995215
0,5,"5xAM + GxE","50%","Sibship",1.08241758241758
1,5,"5xAM + GxE","50%","Sibship",1.08058608058608
2,5,"5xAM + GxE","50%","Sibship",1.04212454212454
3,5,"5xAM + GxE","50%","Sibship",1.03296703296703
4,5,"5xAM + GxE","50%","Sibship",0.99084249084249
5,5,"5xAM + GxE","50%","Sibship",1.04395604395604
0,5,"5xAM + GxE","39%","Sibship",1.01544799176107
1,5,"5xAM + GxE","39%","Sibship",0.952626158599382
2,5,"5xAM + GxE","39%","Sibship",0.92378990731205
3,5,"5xAM + GxE","39%","Sibship",1.03501544799176
4,5,"5xAM + GxE","39%","Sibship",1.03604531410917
5,5,"5xAM + GxE","39%","Sibship",0.944387229660144
0,5,"5xAM + VT","66%","Sibship",1.11004784688995
1,5,"5xAM + VT","66%","Sibship",0.99043062200957
2,5,"5xAM + VT","66%","Sibship",1.03349282296651
3,5,"5xAM + VT","66%","Sibship",0.952153110047846
4,5,"5xAM + VT","66%","Sibship",0.937799043062202
5,5,"5xAM + VT","66%","Sibship",0.933014354066986
0,5,"5xAM + VT","50%","Sibship",1.01648351648352
1,5,"5xAM + VT","50%","Sibship",0.93956043956044
2,5,"5xAM + VT","50%","Sibship",1.02380952380952
3,5,"5xAM + VT","50%","Sibship",0.948717948717948
4,5,"5xAM + VT","50%","Sibship",0.996336996336996
5,5,"5xAM + VT","50%","Sibship",1.01648351648352
0,5,"5xAM + VT","39%","Sibship",0.973223480947476
1,5,"5xAM + VT","39%","Sibship",0.964984552008238
2,5,"5xAM + VT","39%","Sibship",1.02471678681771
3,5,"5xAM + VT","39%","Sibship",0.991761071060762
4,5,"5xAM + VT","39%","Sibship",1.01544799176107
5,5,"5xAM + VT","39%","Sibship",1.01029866117405
0,5,"5xAM + VT + GxE","66%","Sibship",1.16746411483254
1,5,"5xAM + VT + GxE","66%","Sibship",1.07177033492823
2,5,"5xAM + VT + GxE","66%","Sibship",0.942583732057416
3,5,"5xAM + VT + GxE","66%","Sibship",1.10526315789474
4,5,"5xAM + VT + GxE","66%","Sibship",1.00478468899522
5,5,"5xAM + VT + GxE","66%","Sibship",1.06698564593301
0,5,"5xAM + VT + GxE","50%","Sibship",0.987179487179488
1,5,"5xAM + VT + GxE","50%","Sibship",1.00549450549451
2,5,"5xAM + VT + GxE","50%","Sibship",0.946886446886446
3,5,"5xAM + VT + GxE","50%","Sibship",1.04212454212454
4,5,"5xAM + VT + GxE","50%","Sibship",0.965201465201466
5,5,"5xAM + VT + GxE","50%","Sibship",1.06410256410256
0,5,"5xAM + VT + GxE","39%","Sibship",1.01132852729145
1,5,"5xAM + VT + GxE","39%","Sibship",0.977342945417096
2,5,"5xAM + VT + GxE","39%","Sibship",1.00617919670443
3,5,"5xAM + VT + GxE","39%","Sibship",1
4,5,"5xAM + VT + GxE","39%","Sibship",1.03398558187436
5,5,"5xAM + VT + GxE","39%","Sibship",0.995880535530382
0,50,"5xAM","66%","Sibship",1.00956937799043
1,50,"5xAM","66%","Sibship",1.02392344497608
2,50,"5xAM","66%","Sibship",1.09569377990431
3,50,"5xAM","66%","Sibship",0.880382775119618
4,50,"5xAM","66%","Sibship",0.980861244019138
5,50,"5xAM","66%","Sibship",0.995215311004784
0,50,"5xAM","50%","Sibship",0.97069597069597
1,50,"5xAM","50%","Sibship",0.952380952380952
2,50,"5xAM","50%","Sibship",1.04578754578755
3,50,"5xAM","50%","Sibship",0.994505494505494
4,50,"5xAM","50%","Sibship",1.09340659340659
5,50,"5xAM","50%","Sibship",1.01648351648352
0,50,"5xAM","39%","Sibship",1.08959835221421
1,50,"5xAM","39%","Sibship",0.984552008238928
2,50,"5xAM","39%","Sibship",0.979402677651906
3,50,"5xAM","39%","Sibship",1.03192584963955
4,50,"5xAM","39%","Sibship",0.981462409886714
5,50,"5xAM","39%","Sibship",0.972193614830072
0,50,"5xAM + GxE","66%","Sibship",0.995215311004784
1,50,"5xAM + GxE","66%","Sibship",1.07177033492823
2,50,"5xAM + GxE","66%","Sibship",1.07177033492823
3,50,"5xAM + GxE","66%","Sibship",0.99043062200957
4,50,"5xAM + GxE","66%","Sibship",0.937799043062202
5,50,"5xAM + GxE","66%","Sibship",1.00956937799043
0,50,"5xAM + GxE","50%","Sibship",1.01648351648352
1,50,"5xAM + GxE","50%","Sibship",0.972527472527472
2,50,"5xAM + GxE","50%","Sibship",0.99084249084249
3,50,"5xAM + GxE","50%","Sibship",0.976190476190476
4,50,"5xAM + GxE","50%","Sibship",0.967032967032968
5,50,"5xAM + GxE","50%","Sibship",1.05860805860806
0,50,"5xAM + GxE","39%","Sibship",1.00720906282183
1,50,"5xAM + GxE","39%","Sibship",0.977342945417096
2,50,"5xAM + GxE","39%","Sibship",0.983522142121524
3,50,"5xAM + GxE","39%","Sibship",1.01441812564367
4,50,"5xAM + GxE","39%","Sibship",1.08135942327497
5,50,"5xAM + GxE","39%","Sibship",0.976313079299692
0,50,"5xAM + VT","66%","Sibship",1.10047846889952
1,50,"5xAM + VT","66%","Sibship",0.885167464114832
2,50,"5xAM + VT","66%","Sibship",0.980861244019138
3,50,"5xAM + VT","66%","Sibship",1.02392344497608
4,50,"5xAM + VT","66%","Sibship",1
5,50,"5xAM + VT","66%","Sibship",1.01913875598086
0,50,"5xAM + VT","50%","Sibship",1.05311355311355
1,50,"5xAM + VT","50%","Sibship",0.954212454212454
2,50,"5xAM + VT","50%","Sibship",0.972527472527472
3,50,"5xAM + VT","50%","Sibship",0.97985347985348
4,50,"5xAM + VT","50%","Sibship",1.08241758241758
5,50,"5xAM + VT","50%","Sibship",1.01648351648352
0,50,"5xAM + VT","39%","Sibship",0.987641606591144
1,50,"5xAM + VT","39%","Sibship",0.993820803295572
2,50,"5xAM + VT","39%","Sibship",1.00411946446962
3,50,"5xAM + VT","39%","Sibship",1.06282183316169
4,50,"5xAM + VT","39%","Sibship",1.00926879505664
5,50,"5xAM + VT","39%","Sibship",0.967044284243048
0,50,"5xAM + VT + GxE","66%","Sibship",0.995215311004784
1,50,"5xAM + VT + GxE","66%","Sibship",0.976076555023924
2,50,"5xAM + VT + GxE","66%","Sibship",1.10526315789474
3,50,"5xAM + VT + GxE","66%","Sibship",1.05741626794258
4,50,"5xAM + VT + GxE","66%","Sibship",0.899521531100478
5,50,"5xAM + VT + GxE","66%","Sibship",1.00478468899522
0,50,"5xAM + VT + GxE","50%","Sibship",0.978021978021978
1,50,"5xAM + VT + GxE","50%","Sibship",0.976190476190476
