"seed","gen","variable","value","Outcome","Quantity"
44,2,"pgwas_height_PGS_hat_R2_0",0.433989304013814,"height","PGI_R2"
44,3,"pgwas_height_PGS_hat_R2_0",0.453834969324171,"height","PGI_R2"
44,4,"pgwas_height_PGS_hat_R2_0",0.269871932534075,"height","PGI_R2"
44,5,"pgwas_height_PGS_hat_R2_0",0.102204796397366,"height","PGI_R2"
45,0,"pgwas_height_PGS_hat_R2_0",0.372110032009753,"height","PGI_R2"
45,1,"pgwas_height_PGS_hat_R2_0",0.402200273239187,"height","PGI_R2"
45,2,"pgwas_height_PGS_hat_R2_0",0.429059503680418,"height","PGI_R2"
45,3,"pgwas_height_PGS_hat_R2_0",0.44610424836878,"height","PGI_R2"
45,4,"pgwas_height_PGS_hat_R2_0",0.29121390507451,"height","PGI_R2"
45,5,"pgwas_height_PGS_hat_R2_0",0.110611174497495,"height","PGI_R2"
46,0,"pgwas_height_PGS_hat_R2_0",0.401102190667171,"height","PGI_R2"
46,1,"pgwas_height_PGS_hat_R2_0",0.42230005339757,"height","PGI_R2"
46,2,"pgwas_height_PGS_hat_R2_0",0.450558542083422,"height","PGI_R2"
46,3,"pgwas_height_PGS_hat_R2_0",0.455799269968426,"height","PGI_R2"
46,4,"pgwas_height_PGS_hat_R2_0",0.321833309259268,"height","PGI_R2"
46,5,"pgwas_height_PGS_hat_R2_0",0.149840718181221,"height","PGI_R2"
47,0,"pgwas_height_PGS_hat_R2_0",0.365976031139675,"height","PGI_R2"
47,1,"pgwas_height_PGS_hat_R2_0",0.404391030975463,"height","PGI_R2"
47,2,"pgwas_height_PGS_hat_R2_0",0.419042280129779,"height","PGI_R2"
47,3,"pgwas_height_PGS_hat_R2_0",0.433831465708992,"height","PGI_R2"
47,4,"pgwas_height_PGS_hat_R2_0",0.292582931251098,"height","PGI_R2"
47,5,"pgwas_height_PGS_hat_R2_0",0.120610097382373,"height","PGI_R2"
48,0,"pgwas_height_PGS_hat_R2_0",0.396462219642037,"height","PGI_R2"
48,1,"pgwas_height_PGS_hat_R2_0",0.423570001322644,"height","PGI_R2"
48,2,"pgwas_height_PGS_hat_R2_0",0.431692068117607,"height","PGI_R2"
48,3,"pgwas_height_PGS_hat_R2_0",0.444461090765698,"height","PGI_R2"
48,4,"pgwas_height_PGS_hat_R2_0",0.314242561695026,"height","PGI_R2"
48,5,"pgwas_height_PGS_hat_R2_0",0.160965074686871,"height","PGI_R2"
49,0,"pgwas_height_PGS_hat_R2_0",0.389885592030173,"height","PGI_R2"
49,1,"pgwas_height_PGS_hat_R2_0",0.413356954498159,"height","PGI_R2"
49,2,"pgwas_height_PGS_hat_R2_0",0.432672860035962,"height","PGI_R2"
49,3,"pgwas_height_PGS_hat_R2_0",0.448778935713646,"height","PGI_R2"
49,4,"pgwas_height_PGS_hat_R2_0",0.290103309949566,"height","PGI_R2"
49,5,"pgwas_height_PGS_hat_R2_0",0.156571318894169,"height","PGI_R2"
5,0,"pgwas_height_PGS_hat_R2_0",0.398424565781607,"height","PGI_R2"
5,1,"pgwas_height_PGS_hat_R2_0",0.415249182798772,"height","PGI_R2"
5,2,"pgwas_height_PGS_hat_R2_0",0.435763902188429,"height","PGI_R2"
5,3,"pgwas_height_PGS_hat_R2_0",0.455461259760528,"height","PGI_R2"
5,4,"pgwas_height_PGS_hat_R2_0",0.333201086890401,"height","PGI_R2"
5,5,"pgwas_height_PGS_hat_R2_0",0.187131457298386,"height","PGI_R2"
50,0,"pgwas_height_PGS_hat_R2_0",0.398735031017585,"height","PGI_R2"
50,1,"pgwas_height_PGS_hat_R2_0",0.41969570281261,"height","PGI_R2"
50,2,"pgwas_height_PGS_hat_R2_0",0.442469015040756,"height","PGI_R2"
50,3,"pgwas_height_PGS_hat_R2_0",0.451375546607066,"height","PGI_R2"
50,4,"pgwas_height_PGS_hat_R2_0",0.312141186839132,"height","PGI_R2"
50,5,"pgwas_height_PGS_hat_R2_0",0.144395758319519,"height","PGI_R2"
51,0,"pgwas_height_PGS_hat_R2_0",0.384511442207611,"height","PGI_R2"
51,1,"pgwas_height_PGS_hat_R2_0",0.412469128433954,"height","PGI_R2"
51,2,"pgwas_height_PGS_hat_R2_0",0.441012182691454,"height","PGI_R2"
51,3,"pgwas_height_PGS_hat_R2_0",0.453541328888961,"height","PGI_R2"
51,4,"pgwas_height_PGS_hat_R2_0",0.306715555804064,"height","PGI_R2"
51,5,"pgwas_height_PGS_hat_R2_0",0.129376375021029,"height","PGI_R2"
52,0,"pgwas_height_PGS_hat_R2_0",0.394948653342774,"height","PGI_R2"
52,1,"pgwas_height_PGS_hat_R2_0",0.431600925812637,"height","PGI_R2"
52,2,"pgwas_height_PGS_hat_R2_0",0.46308245957304,"height","PGI_R2"
52,3,"pgwas_height_PGS_hat_R2_0",0.463568809535212,"height","PGI_R2"
52,4,"pgwas_height_PGS_hat_R2_0",0.328887793880351,"height","PGI_R2"
52,5,"pgwas_height_PGS_hat_R2_0",0.157960523374932,"height","PGI_R2"
53,0,"pgwas_height_PGS_hat_R2_0",0.409293484354278,"height","PGI_R2"
53,1,"pgwas_height_PGS_hat_R2_0",0.439979034251939,"height","PGI_R2"
53,2,"pgwas_height_PGS_hat_R2_0",0.468110901783308,"height","PGI_R2"
53,3,"pgwas_height_PGS_hat_R2_0",0.475918331817259,"height","PGI_R2"
53,4,"pgwas_height_PGS_hat_R2_0",0.310294086104847,"height","PGI_R2"
53,5,"pgwas_height_PGS_hat_R2_0",0.121403252400915,"height","PGI_R2"
54,0,"pgwas_height_PGS_hat_R2_0",0.403902377428418,"height","PGI_R2"
54,1,"pgwas_height_PGS_hat_R2_0",0.432325158858027,"height","PGI_R2"
54,2,"pgwas_height_PGS_hat_R2_0",0.457130067428598,"height","PGI_R2"
54,3,"pgwas_height_PGS_hat_R2_0",0.464639692683377,"height","PGI_R2"
54,4,"pgwas_height_PGS_hat_R2_0",0.310844201444795,"height","PGI_R2"
54,5,"pgwas_height_PGS_hat_R2_0",0.162784480264491,"height","PGI_R2"
55,0,"pgwas_height_PGS_hat_R2_0",0.409370360641483,"height","PGI_R2"
55,1,"pgwas_height_PGS_hat_R2_0",0.437514742336932,"height","PGI_R2"
55,2,"pgwas_height_PGS_hat_R2_0",0.453637258840345,"height","PGI_R2"
55,3,"pgwas_height_PGS_hat_R2_0",0.472978706419829,"height","PGI_R2"
55,4,"pgwas_height_PGS_hat_R2_0",0.3359735197375,"height","PGI_R2"
55,5,"pgwas_height_PGS_hat_R2_0",0.164748544170823,"height","PGI_R2"
56,0,"pgwas_height_PGS_hat_R2_0",0.381358787486118,"height","PGI_R2"
56,1,"pgwas_height_PGS_hat_R2_0",0.403765351157439,"height","PGI_R2"
56,2,"pgwas_height_PGS_hat_R2_0",0.439833673515949,"height","PGI_R2"
56,3,"pgwas_height_PGS_hat_R2_0",0.44791559014534,"height","PGI_R2"
56,4,"pgwas_height_PGS_hat_R2_0",0.301359554640427,"height","PGI_R2"
56,5,"pgwas_height_PGS_hat_R2_0",0.130681990874237,"height","PGI_R2"
57,0,"pgwas_height_PGS_hat_R2_0",0.397587381321316,"height","PGI_R2"
57,1,"pgwas_height_PGS_hat_R2_0",0.418743433640214,"height","PGI_R2"
57,2,"pgwas_height_PGS_hat_R2_0",0.451141354552442,"height","PGI_R2"
57,3,"pgwas_height_PGS_hat_R2_0",0.46769403957679,"height","PGI_R2"
57,4,"pgwas_height_PGS_hat_R2_0",0.291348297810402,"height","PGI_R2"
57,5,"pgwas_height_PGS_hat_R2_0",0.106830189751876,"height","PGI_R2"
58,0,"pgwas_height_PGS_hat_R2_0",0.372114539662448,"height","PGI_R2"
58,1,"pgwas_height_PGS_hat_R2_0",0.406482915189064,"height","PGI_R2"
58,2,"pgwas_height_PGS_hat_R2_0",0.432589212779348,"height","PGI_R2"
58,3,"pgwas_height_PGS_hat_R2_0",0.432936262669929,"height","PGI_R2"
58,4,"pgwas_height_PGS_hat_R2_0",0.269483470764799,"height","PGI_R2"
58,5,"pgwas_height_PGS_hat_R2_0",0.119919232646257,"height","PGI_R2"
59,0,"pgwas_height_PGS_hat_R2_0",0.390132942122338,"height","PGI_R2"
59,1,"pgwas_height_PGS_hat_R2_0",0.420628256756388,"height","PGI_R2"
59,2,"pgwas_height_PGS_hat_R2_0",0.428871635694328,"height","PGI_R2"
59,3,"pgwas_height_PGS_hat_R2_0",0.441316525581698,"height","PGI_R2"
59,4,"pgwas_height_PGS_hat_R2_0",0.293759379782695,"height","PGI_R2"
59,5,"pgwas_height_PGS_hat_R2_0",0.122156151668958,"height","PGI_R2"
6,0,"pgwas_height_PGS_hat_R2_0",0.381740426132579,"height","PGI_R2"
6,1,"pgwas_height_PGS_hat_R2_0",0.418751303743824,"height","PGI_R2"
6,2,"pgwas_height_PGS_hat_R2_0",0.437366975550863,"height","PGI_R2"
6,3,"pgwas_height_PGS_hat_R2_0",0.454946045930262,"height","PGI_R2"
6,4,"pgwas_height_PGS_hat_R2_0",0.292604806601677,"height","PGI_R2"
6,5,"pgwas_height_PGS_hat_R2_0",0.122920859451993,"height","PGI_R2"
60,0,"pgwas_height_PGS_hat_R2_0",0.375932236991371,"height","PGI_R2"
60,1,"pgwas_height_PGS_hat_R2_0",0.404432081744108,"height","PGI_R2"
60,2,"pgwas_height_PGS_hat_R2_0",0.418746523502765,"height","PGI_R2"
60,3,"pgwas_height_PGS_hat_R2_0",0.436216630346087,"height","PGI_R2"
60,4,"pgwas_height_PGS_hat_R2_0",0.2719230067092,"height","PGI_R2"
60,5,"pgwas_height_PGS_hat_R2_0",0.112185232943959,"height","PGI_R2"
61,0,"pgwas_height_PGS_hat_R2_0",0.394200225883239,"height","PGI_R2"
61,1,"pgwas_height_PGS_hat_R2_0",0.433220883253413,"height","PGI_R2"
61,2,"pgwas_height_PGS_hat_R2_0",0.45014394205323,"height","PGI_R2"
61,3,"pgwas_height_PGS_hat_R2_0",0.459517958188249,"height","PGI_R2"
61,4,"pgwas_height_PGS_hat_R2_0",0.311865437885417,"height","PGI_R2"
61,5,"pgwas_height_PGS_hat_R2_0",0.128340633003531,"height","PGI_R2"
62,0,"pgwas_height_PGS_hat_R2_0",0.419273348205094,"height","PGI_R2"
62,1,"pgwas_height_PGS_hat_R2_0",0.457417381020298,"height","PGI_R2"
62,2,"pgwas_height_PGS_hat_R2_0",0.468440592185734,"height","PGI_R2"
62,3,"pgwas_height_PGS_hat_R2_0",0.478095027200725,"height","PGI_R2"
62,4,"pgwas_height_PGS_hat_R2_0",0.356789189417057,"height","PGI_R2"
62,5,"pgwas_height_PGS_hat_R2_0",0.183474371671695,"height","PGI_R2"
63,0,"pgwas_height_PGS_hat_R2_0",0.389061839827623,"height","PGI_R2"
63,1,"pgwas_height_PGS_hat_R2_0",0.420340210798078,"height","PGI_R2"
63,2,"pgwas_height_PGS_hat_R2_0",0.425097804490481,"height","PGI_R2"
63,3,"pgwas_height_PGS_hat_R2_0",0.437648727695685,"height","PGI_R2"
63,4,"pgwas_height_PGS_hat_R2_0",0.29421452419589,"height","PGI_R2"
63,5,"pgwas_height_PGS_hat_R2_0",0.139017613551406,"height","PGI_R2"
64,0,"pgwas_height_PGS_hat_R2_0",0.380286607268598,"height","PGI_R2"
64,1,"pgwas_height_PGS_hat_R2_0",0.407675823892305,"height","PGI_R2"
64,2,"pgwas_height_PGS_hat_R2_0",0.423355330923555,"height","PGI_R2"
64,3,"pgwas_height_PGS_hat_R2_0",0.4420627829003,"height","PGI_R2"
64,4,"pgwas_height_PGS_hat_R2_0",0.324651988256196,"height","PGI_R2"
64,5,"pgwas_height_PGS_hat_R2_0",0.1673121563842,"height","PGI_R2"
65,0,"pgwas_height_PGS_hat_R2_0",0.387255915231671,"height","PGI_R2"
65,1,"pgwas_height_PGS_hat_R2_0",0.39713155907864,"height","PGI_R2"
65,2,"pgwas_height_PGS_hat_R2_0",0.431840142481884,"height","PGI_R2"
65,3,"pgwas_height_PGS_hat_R2_0",0.441450511811773,"height","PGI_R2"
65,4,"pgwas_height_PGS_hat_R2_0",0.299859758172354,"height","PGI_R2"
65,5,"pgwas_height_PGS_hat_R2_0",0.132268790291109,"height","PGI_R2"
66,0,"pgwas_height_PGS_hat_R2_0",0.373476215964865,"height","PGI_R2"
66,1,"pgwas_height_PGS_hat_R2_0",0.409815485788029,"height","PGI_R2"
66,2,"pgwas_height_PGS_hat_R2_0",0.426999340660327,"height","PGI_R2"
66,3,"pgwas_height_PGS_hat_R2_0",0.450433977351695,"height","PGI_R2"
66,4,"pgwas_height_PGS_hat_R2_0",0.31589595610449,"height","PGI_R2"
66,5,"pgwas_height_PGS_hat_R2_0",0.156711746899013,"height","PGI_R2"
67,0,"pgwas_height_PGS_hat_R2_0",0.412427936359564,"height","PGI_R2"
67,1,"pgwas_height_PGS_hat_R2_0",0.437806062664146,"height","PGI_R2"
67,2,"pgwas_height_PGS_hat_R2_0",0.45260288752617,"height","PGI_R2"
67,3,"pgwas_height_PGS_hat_R2_0",0.478745526367176,"height","PGI_R2"
67,4,"pgwas_height_PGS_hat_R2_0",0.322740080202881,"height","PGI_R2"
67,5,"pgwas_height_PGS_hat_R2_0",0.146392982096957,"height","PGI_R2"
68,0,"pgwas_height_PGS_hat_R2_0",0.399404069834214,"height","PGI_R2"
68,1,"pgwas_height_PGS_hat_R2_0",0.42612557824424,"height","PGI_R2"
68,2,"pgwas_height_PGS_hat_R2_0",0.43999704506098,"height","PGI_R2"
68,3,"pgwas_height_PGS_hat_R2_0",0.447452498264007,"height","PGI_R2"
68,4,"pgwas_height_PGS_hat_R2_0",0.299220638410305,"height","PGI_R2"
68,5,"pgwas_height_PGS_hat_R2_0",0.139732455918342,"height","PGI_R2"
69,0,"pgwas_height_PGS_hat_R2_0",0.411720624326754,"height","PGI_R2"
69,1,"pgwas_height_PGS_hat_R2_0",0.450332829034149,"height","PGI_R2"
69,2,"pgwas_height_PGS_hat_R2_0",0.456222217719671,"height","PGI_R2"
69,3,"pgwas_height_PGS_hat_R2_0",0.463587462206674,"height","PGI_R2"
69,4,"pgwas_height_PGS_hat_R2_0",0.306919863603689,"height","PGI_R2"
69,5,"pgwas_height_PGS_hat_R2_0",0.127106780050182,"height","PGI_R2"
7,0,"pgwas_height_PGS_hat_R2_0",0.429214211397291,"height","PGI_R2"
7,1,"pgwas_height_PGS_hat_R2_0",0.44881873538504,"height","PGI_R2"
7,2,"pgwas_height_PGS_hat_R2_0",0.468614860025819,"height","PGI_R2"
7,3,"pgwas_height_PGS_hat_R2_0",0.492362759397757,"height","PGI_R2"
7,4,"pgwas_height_PGS_hat_R2_0",0.338039326747352,"height","PGI_R2"
7,5,"pgwas_height_PGS_hat_R2_0",0.172083622357092,"height","PGI_R2"
70,0,"pgwas_height_PGS_hat_R2_0",0.399188985787908,"height","PGI_R2"
70,1,"pgwas_height_PGS_hat_R2_0",0.426030679538798,"height","PGI_R2"
70,2,"pgwas_height_PGS_hat_R2_0",0.451454734059419,"height","PGI_R2"
70,3,"pgwas_height_PGS_hat_R2_0",0.457326001801412,"height","PGI_R2"
70,4,"pgwas_height_PGS_hat_R2_0",0.29269196281835,"height","PGI_R2"
70,5,"pgwas_height_PGS_hat_R2_0",0.108341607954092,"height","PGI_R2"
71,0,"pgwas_height_PGS_hat_R2_0",0.393831501136441,"height","PGI_R2"
71,1,"pgwas_height_PGS_hat_R2_0",0.422875871009455,"height","PGI_R2"
71,2,"pgwas_height_PGS_hat_R2_0",0.436831928281899,"height","PGI_R2"
71,3,"pgwas_height_PGS_hat_R2_0",0.46163600818605,"height","PGI_R2"
71,4,"pgwas_height_PGS_hat_R2_0",0.28588402576421,"height","PGI_R2"
71,5,"pgwas_height_PGS_hat_R2_0",0.111075273795102,"height","PGI_R2"
72,0,"pgwas_height_PGS_hat_R2_0",0.401425017394869,"height","PGI_R2"
72,1,"pgwas_height_PGS_hat_R2_0",0.434149389310037,"height","PGI_R2"
72,2,"pgwas_height_PGS_hat_R2_0",0.453923455251406,"height","PGI_R2"
72,3,"pgwas_height_PGS_hat_R2_0",0.475930098233009,"height","PGI_R2"
72,4,"pgwas_height_PGS_hat_R2_0",0.330360343594076,"height","PGI_R2"
72,5,"pgwas_height_PGS_hat_R2_0",0.138482101154002,"height","PGI_R2"
73,0,"pgwas_height_PGS_hat_R2_0",0.406856773163604,"height","PGI_R2"
73,1,"pgwas_height_PGS_hat_R2_0",0.43440018204605,"height","PGI_R2"
73,2,"pgwas_height_PGS_hat_R2_0",0.466634156069845,"height","PGI_R2"
73,3,"pgwas_height_PGS_hat_R2_0",0.484159994688558,"height","PGI_R2"
73,4,"pgwas_height_PGS_hat_R2_0",0.323362148284654,"height","PGI_R2"
73,5,"pgwas_height_PGS_hat_R2_0",0.157788727176663,"height","PGI_R2"
74,0,"pgwas_height_PGS_hat_R2_0",0.390607282727468,"height","PGI_R2"
74,1,"pgwas_height_PGS_hat_R2_0",0.423515228432944,"height","PGI_R2"
74,2,"pgwas_height_PGS_hat_R2_0",0.442910647080709,"height","PGI_R2"
74,3,"pgwas_height_PGS_hat_R2_0",0.4568283667413,"height","PGI_R2"
74,4,"pgwas_height_PGS_hat_R2_0",0.303772543135629,"height","PGI_R2"
74,5,"pgwas_height_PGS_hat_R2_0",0.150037526533203,"height","PGI_R2"
75,0,"pgwas_height_PGS_hat_R2_0",0.396329028047593,"height","PGI_R2"
75,1,"pgwas_height_PGS_hat_R2_0",0.422719031331788,"height","PGI_R2"
75,2,"pgwas_height_PGS_hat_R2_0",0.429813397527965,"height","PGI_R2"
75,3,"pgwas_height_PGS_hat_R2_0",0.437377566875251,"height","PGI_R2"
75,4,"pgwas_height_PGS_hat_R2_0",0.300850466992313,"height","PGI_R2"
75,5,"pgwas_height_PGS_hat_R2_0",0.113015949506842,"height","PGI_R2"
76,0,"pgwas_height_PGS_hat_R2_0",0.41994900035539,"height","PGI_R2"
76,1,"pgwas_height_PGS_hat_R2_0",0.44771478767122,"height","PGI_R2"
76,2,"pgwas_height_PGS_hat_R2_0",0.459157428300171,"height","PGI_R2"
76,3,"pgwas_height_PGS_hat_R2_0",0.487874245600581,"height","PGI_R2"
76,4,"pgwas_height_PGS_hat_R2_0",0.343770886061258,"height","PGI_R2"
76,5,"pgwas_height_PGS_hat_R2_0",0.164745310414817,"height","PGI_R2"
77,0,"pgwas_height_PGS_hat_R2_0",0.415087680132983,"height","PGI_R2"
77,1,"pgwas_height_PGS_hat_R2_0",0.435417686504779,"height","PGI_R2"
77,2,"pgwas_height_PGS_hat_R2_0",0.454128027495414,"height","PGI_R2"
77,3,"pgwas_height_PGS_hat_R2_0",0.473604496116013,"height","PGI_R2"
77,4,"pgwas_height_PGS_hat_R2_0",0.316806159993356,"height","PGI_R2"
77,5,"pgwas_height_PGS_hat_R2_0",0.132724312332983,"height","PGI_R2"
78,0,"pgwas_height_PGS_hat_R2_0",0.388139900032166,"height","PGI_R2"
78,1,"pgwas_height_PGS_hat_R2_0",0.415773511154932,"height","PGI_R2"
78,2,"pgwas_height_PGS_hat_R2_0",0.420948359617523,"height","PGI_R2"
78,3,"pgwas_height_PGS_hat_R2_0",0.449194107733786,"height","PGI_R2"
78,4,"pgwas_height_PGS_hat_R2_0",0.317320332325776,"height","PGI_R2"
78,5,"pgwas_height_PGS_hat_R2_0",0.150318464300628,"height","PGI_R2"
79,0,"pgwas_height_PGS_hat_R2_0",0.401866450693402,"height","PGI_R2"
79,1,"pgwas_height_PGS_hat_R2_0",0.413161259196751,"height","PGI_R2"
79,2,"pgwas_height_PGS_hat_R2_0",0.438040731648854,"height","PGI_R2"
79,3,"pgwas_height_PGS_hat_R2_0",0.449041319801537,"height","PGI_R2"
79,4,"pgwas_height_PGS_hat_R2_0",0.32133729752386,"height","PGI_R2"
79,5,"pgwas_height_PGS_hat_R2_0",0.163595229250113,"height","PGI_R2"
8,0,"pgwas_height_PGS_hat_R2_0",0.429658178764414,"height","PGI_R2"
8,1,"pgwas_height_PGS_hat_R2_0",0.463620577857605,"height","PGI_R2"
8,2,"pgwas_height_PGS_hat_R2_0",0.483470012196102,"height","PGI_R2"
8,3,"pgwas_height_PGS_hat_R2_0",0.486950675873466,"height","PGI_R2"
8,4,"pgwas_height_PGS_hat_R2_0",0.339729980901919,"height","PGI_R2"
8,5,"pgwas_height_PGS_hat_R2_0",0.145034534623195,"height","PGI_R2"
80,0,"pgwas_height_PGS_hat_R2_0",0.385847626162931,"height","PGI_R2"
80,1,"pgwas_height_PGS_hat_R2_0",0.409333500116434,"height","PGI_R2"
80,2,"pgwas_height_PGS_hat_R2_0",0.441519024827552,"height","PGI_R2"
80,3,"pgwas_height_PGS_hat_R2_0",0.452496397532544,"height","PGI_R2"
80,4,"pgwas_height_PGS_hat_R2_0",0.322251591980508,"height","PGI_R2"
80,5,"pgwas_height_PGS_hat_R2_0",0.104724729251904,"height","PGI_R2"
81,0,"pgwas_height_PGS_hat_R2_0",0.379262811342374,"height","PGI_R2"
81,1,"pgwas_height_PGS_hat_R2_0",0.414455113011707,"height","PGI_R2"
81,2,"pgwas_height_PGS_hat_R2_0",0.441555430141828,"height","PGI_R2"
81,3,"pgwas_height_PGS_hat_R2_0",0.453521320314972,"height","PGI_R2"
81,4,"pgwas_height_PGS_hat_R2_0",0.28537787199388,"height","PGI_R2"
81,5,"pgwas_height_PGS_hat_R2_0",0.128715257193219,"height","PGI_R2"
82,0,"pgwas_height_PGS_hat_R2_0",0.386666620909203,"height","PGI_R2"
82,1,"pgwas_height_PGS_hat_R2_0",0.422229909334245,"height","PGI_R2"
82,2,"pgwas_height_PGS_hat_R2_0",0.450584636075989,"height","PGI_R2"
82,3,"pgwas_height_PGS_hat_R2_0",0.455357955027101,"height","PGI_R2"
82,4,"pgwas_height_PGS_hat_R2_0",0.305972839483094,"height","PGI_R2"
82,5,"pgwas_height_PGS_hat_R2_0",0.12155822847851,"height","PGI_R2"
83,0,"pgwas_height_PGS_hat_R2_0",0.400669812782625,"height","PGI_R2"
83,1,"pgwas_height_PGS_hat_R2_0",0.438325727483442,"height","PGI_R2"
83,2,"pgwas_height_PGS_hat_R2_0",0.462037830188153,"height","PGI_R2"
83,3,"pgwas_height_PGS_hat_R2_0",0.464873686001676,"height","PGI_R2"
83,4,"pgwas_height_PGS_hat_R2_0",0.304849920972539,"height","PGI_R2"
83,5,"pgwas_height_PGS_hat_R2_0",0.146509868407777,"height","PGI_R2"
84,0,"pgwas_height_PGS_hat_R2_0",0.393149615265351,"height","PGI_R2"
84,1,"pgwas_height_PGS_hat_R2_0",0.407059765418454,"height","PGI_R2"
84,2,"pgwas_height_PGS_hat_R2_0",0.44314871653199,"height","PGI_R2"
84,3,"pgwas_height_PGS_hat_R2_0",0.433533733907202,"height","PGI_R2"
84,4,"pgwas_height_PGS_hat_R2_0",0.31263897378721,"height","PGI_R2"
84,5,"pgwas_height_PGS_hat_R2_0",0.158012223500726,"height","PGI_R2"
85,0,"pgwas_height_PGS_hat_R2_0",0.395786262544126,"height","PGI_R2"
85,1,"pgwas_height_PGS_hat_R2_0",0.419411354091254,"height","PGI_R2"
85,2,"pgwas_height_PGS_hat_R2_0",0.434654792575202,"height","PGI_R2"
85,3,"pgwas_height_PGS_hat_R2_0",0.443538209505581,"height","PGI_R2"
85,4,"pgwas_height_PGS_hat_R2_0",0.316835879370262,"height","PGI_R2"
85,5,"pgwas_height_PGS_hat_R2_0",0.140605019043846,"height","PGI_R2"
86,0,"pgwas_height_PGS_hat_R2_0",0.372321782404151,"height","PGI_R2"
86,1,"pgwas_height_PGS_hat_R2_0",0.416286948741002,"height","PGI_R2"
86,2,"pgwas_height_PGS_hat_R2_0",0.422394125932532,"height","PGI_R2"
86,3,"pgwas_height_PGS_hat_R2_0",0.438300969815826,"height","PGI_R2"
86,4,"pgwas_height_PGS_hat_R2_0",0.300241924947705,"height","PGI_R2"
86,5,"pgwas_height_PGS_hat_R2_0",0.113644592481509,"height","PGI_R2"
87,0,"pgwas_height_PGS_hat_R2_0",0.407956045054406,"height","PGI_R2"
87,1,"pgwas_height_PGS_hat_R2_0",0.431808089875117,"height","PGI_R2"
87,2,"pgwas_height_PGS_hat_R2_0",0.451165409294659,"height","PGI_R2"
87,3,"pgwas_height_PGS_hat_R2_0",0.454111522639358,"height","PGI_R2"
87,4,"pgwas_height_PGS_hat_R2_0",0.306796688085408,"height","PGI_R2"
87,5,"pgwas_height_PGS_hat_R2_0",0.161340497659442,"height","PGI_R2"
88,0,"pgwas_height_PGS_hat_R2_0",0.412315003330561,"height","PGI_R2"
88,1,"pgwas_height_PGS_hat_R2_0",0.430138522865929,"height","PGI_R2"
88,2,"pgwas_height_PGS_hat_R2_0",0.437879099474016,"height","PGI_R2"
88,3,"pgwas_height_PGS_hat_R2_0",0.45841530925896,"height","PGI_R2"
88,4,"pgwas_height_PGS_hat_R2_0",0.334606864674695,"height","PGI_R2"
88,5,"pgwas_height_PGS_hat_R2_0",0.155899168075817,"height","PGI_R2"
89,0,"pgwas_height_PGS_hat_R2_0",0.378724415350604,"height","PGI_R2"
89,1,"pgwas_height_PGS_hat_R2_0",0.425513072006023,"height","PGI_R2"
89,2,"pgwas_height_PGS_hat_R2_0",0.44031450608709,"height","PGI_R2"
89,3,"pgwas_height_PGS_hat_R2_0",0.45013306827601,"height","PGI_R2"
89,4,"pgwas_height_PGS_hat_R2_0",0.306737472043674,"height","PGI_R2"
89,5,"pgwas_height_PGS_hat_R2_0",0.0969207899293606,"height","PGI_R2"
9,0,"pgwas_height_PGS_hat_R2_0",0.402189728248532,"height","PGI_R2"
9,1,"pgwas_height_PGS_hat_R2_0",0.424717276053714,"height","PGI_R2"
9,2,"pgwas_height_PGS_hat_R2_0",0.43883444373525,"height","PGI_R2"
9,3,"pgwas_height_PGS_hat_R2_0",0.455115815126361,"height","PGI_R2"
9,4,"pgwas_height_PGS_hat_R2_0",0.285936400648822,"height","PGI_R2"
9,5,"pgwas_height_PGS_hat_R2_0",0.116312255100505,"height","PGI_R2"
90,0,"pgwas_height_PGS_hat_R2_0",0.374553464821094,"height","PGI_R2"
90,1,"pgwas_height_PGS_hat_R2_0",0.402781320795215,"height","PGI_R2"
90,2,"pgwas_height_PGS_hat_R2_0",0.425004032205299,"height","PGI_R2"
90,3,"pgwas_height_PGS_hat_R2_0",0.438837251558437,"height","PGI_R2"
90,4,"pgwas_height_PGS_hat_R2_0",0.293721625309597,"height","PGI_R2"
90,5,"pgwas_height_PGS_hat_R2_0",0.129741420435249,"height","PGI_R2"
91,0,"pgwas_height_PGS_hat_R2_0",0.397999484885528,"height","PGI_R2"
91,1,"pgwas_height_PGS_hat_R2_0",0.421629579740638,"height","PGI_R2"
91,2,"pgwas_height_PGS_hat_R2_0",0.448929797600771,"height","PGI_R2"
91,3,"pgwas_height_PGS_hat_R2_0",0.467136623691349,"height","PGI_R2"
91,4,"pgwas_height_PGS_hat_R2_0",0.295280835941168,"height","PGI_R2"
91,5,"pgwas_height_PGS_hat_R2_0",0.116096950768319,"height","PGI_R2"
92,0,"pgwas_height_PGS_hat_R2_0",0.397424517353918,"height","PGI_R2"
92,1,"pgwas_height_PGS_hat_R2_0",0.425057114682329,"height","PGI_R2"
92,2,"pgwas_height_PGS_hat_R2_0",0.455142759343425,"height","PGI_R2"
92,3,"pgwas_height_PGS_hat_R2_0",0.459309298336878,"height","PGI_R2"
92,4,"pgwas_height_PGS_hat_R2_0",0.298558978706825,"height","PGI_R2"
92,5,"pgwas_height_PGS_hat_R2_0",0.152639453494249,"height","PGI_R2"
93,0,"pgwas_height_PGS_hat_R2_0",0.400407538354575,"height","PGI_R2"
93,1,"pgwas_height_PGS_hat_R2_0",0.420835287144478,"height","PGI_R2"
