"gen","scenario","seed","quantity","h2"
1,"5xAM",6,"True (Vg/Vy)",0.508291919551883
2,"5xAM",6,"True (Vg/Vy)",0.512134868634695
3,"5xAM",6,"True (Vg/Vy)",0.515371049035777
4,"5xAM",6,"True (Vg/Vy)",0.514074725200425
5,"5xAM",6,"True (Vg/Vy)",0.515536222252928
0,"5xAM + GxE",6,"True (Vg/Vy)",0.505149353362423
1,"5xAM + GxE",6,"True (Vg/Vy)",0.510401009325781
2,"5xAM + GxE",6,"True (Vg/Vy)",0.514388121641194
3,"5xAM + GxE",6,"True (Vg/Vy)",0.517489168646768
4,"5xAM + GxE",6,"True (Vg/Vy)",0.519199439073165
5,"5xAM + GxE",6,"True (Vg/Vy)",0.519499727176114
0,"5xAM + VT",6,"True (Vg/Vy)",0.502478789955107
1,"5xAM + VT",6,"True (Vg/Vy)",0.447912268883979
2,"5xAM + VT",6,"True (Vg/Vy)",0.428077056275001
3,"5xAM + VT",6,"True (Vg/Vy)",0.423569375056823
4,"5xAM + VT",6,"True (Vg/Vy)",0.419523571491574
5,"5xAM + VT",6,"True (Vg/Vy)",0.414680852642985
0,"5xAM + VT + GxE",6,"True (Vg/Vy)",0.502162450550334
1,"5xAM + VT + GxE",6,"True (Vg/Vy)",0.441623964018126
2,"5xAM + VT + GxE",6,"True (Vg/Vy)",0.41848592026327
3,"5xAM + VT + GxE",6,"True (Vg/Vy)",0.411374599375358
4,"5xAM + VT + GxE",6,"True (Vg/Vy)",0.407468365983046
5,"5xAM + VT + GxE",6,"True (Vg/Vy)",0.403631117348642
0,"5xAM",60,"True (Vg/Vy)",0.496881790499645
1,"5xAM",60,"True (Vg/Vy)",0.5026206774176
2,"5xAM",60,"True (Vg/Vy)",0.507959837057568
3,"5xAM",60,"True (Vg/Vy)",0.508851192513045
4,"5xAM",60,"True (Vg/Vy)",0.510402044702278
5,"5xAM",60,"True (Vg/Vy)",0.503959130022644
0,"5xAM + GxE",60,"True (Vg/Vy)",0.499165674031624
1,"5xAM + GxE",60,"True (Vg/Vy)",0.504257726702484
2,"5xAM + GxE",60,"True (Vg/Vy)",0.509283190801927
3,"5xAM + GxE",60,"True (Vg/Vy)",0.509456321186116
4,"5xAM + GxE",60,"True (Vg/Vy)",0.51598557467313
5,"5xAM + GxE",60,"True (Vg/Vy)",0.504502489618101
0,"5xAM + VT",60,"True (Vg/Vy)",0.495395890294042
1,"5xAM + VT",60,"True (Vg/Vy)",0.440585032445227
2,"5xAM + VT",60,"True (Vg/Vy)",0.422828850934885
3,"5xAM + VT",60,"True (Vg/Vy)",0.417545870310815
4,"5xAM + VT",60,"True (Vg/Vy)",0.41517056711296
5,"5xAM + VT",60,"True (Vg/Vy)",0.412512781502055
0,"5xAM + VT + GxE",60,"True (Vg/Vy)",0.49570246894578
1,"5xAM + VT + GxE",60,"True (Vg/Vy)",0.437247381843863
2,"5xAM + VT + GxE",60,"True (Vg/Vy)",0.414240263607278
3,"5xAM + VT + GxE",60,"True (Vg/Vy)",0.405942813939431
4,"5xAM + VT + GxE",60,"True (Vg/Vy)",0.402068487829059
5,"5xAM + VT + GxE",60,"True (Vg/Vy)",0.394793464811681
0,"5xAM",61,"True (Vg/Vy)",0.491879543519139
1,"5xAM",61,"True (Vg/Vy)",0.498243801360932
2,"5xAM",61,"True (Vg/Vy)",0.502763641441714
3,"5xAM",61,"True (Vg/Vy)",0.502552980013479
4,"5xAM",61,"True (Vg/Vy)",0.506193546356887
5,"5xAM",61,"True (Vg/Vy)",0.509092781782452
0,"5xAM + GxE",61,"True (Vg/Vy)",0.495900830378617
1,"5xAM + GxE",61,"True (Vg/Vy)",0.500101642710051
2,"5xAM + GxE",61,"True (Vg/Vy)",0.505807750184575
3,"5xAM + GxE",61,"True (Vg/Vy)",0.508081795457789
4,"5xAM + GxE",61,"True (Vg/Vy)",0.508703146919688
5,"5xAM + GxE",61,"True (Vg/Vy)",0.506747669289795
0,"5xAM + VT",61,"True (Vg/Vy)",0.49175383153721
1,"5xAM + VT",61,"True (Vg/Vy)",0.436289183125401
2,"5xAM + VT",61,"True (Vg/Vy)",0.419463636625056
3,"5xAM + VT",61,"True (Vg/Vy)",0.413069399294536
4,"5xAM + VT",61,"True (Vg/Vy)",0.410059233808359
5,"5xAM + VT",61,"True (Vg/Vy)",0.409266365313054
0,"5xAM + VT + GxE",61,"True (Vg/Vy)",0.492697146934999
1,"5xAM + VT + GxE",61,"True (Vg/Vy)",0.433188278676901
2,"5xAM + VT + GxE",61,"True (Vg/Vy)",0.412115603189943
3,"5xAM + VT + GxE",61,"True (Vg/Vy)",0.401439775261377
4,"5xAM + VT + GxE",61,"True (Vg/Vy)",0.398800742800249
5,"5xAM + VT + GxE",61,"True (Vg/Vy)",0.396907755875178
0,"5xAM",62,"True (Vg/Vy)",0.492432029372164
1,"5xAM",62,"True (Vg/Vy)",0.497965668277746
2,"5xAM",62,"True (Vg/Vy)",0.501070584981305
3,"5xAM",62,"True (Vg/Vy)",0.504436174104168
4,"5xAM",62,"True (Vg/Vy)",0.502442384735246
5,"5xAM",62,"True (Vg/Vy)",0.50091848574519
0,"5xAM + GxE",62,"True (Vg/Vy)",0.49524178762888
1,"5xAM + GxE",62,"True (Vg/Vy)",0.500399950283861
2,"5xAM + GxE",62,"True (Vg/Vy)",0.503479739606181
3,"5xAM + GxE",62,"True (Vg/Vy)",0.510884797416421
4,"5xAM + GxE",62,"True (Vg/Vy)",0.512213866553509
5,"5xAM + GxE",62,"True (Vg/Vy)",0.506916582067759
0,"5xAM + VT",62,"True (Vg/Vy)",0.492254342347488
1,"5xAM + VT",62,"True (Vg/Vy)",0.43689724608829
2,"5xAM + VT",62,"True (Vg/Vy)",0.418952453376932
3,"5xAM + VT",62,"True (Vg/Vy)",0.413515252666329
4,"5xAM + VT",62,"True (Vg/Vy)",0.406290533690855
5,"5xAM + VT",62,"True (Vg/Vy)",0.410380134717649
0,"5xAM + VT + GxE",62,"True (Vg/Vy)",0.492886031991867
1,"5xAM + VT + GxE",62,"True (Vg/Vy)",0.434058939475986
2,"5xAM + VT + GxE",62,"True (Vg/Vy)",0.409469551801092
3,"5xAM + VT + GxE",62,"True (Vg/Vy)",0.402122796420123
4,"5xAM + VT + GxE",62,"True (Vg/Vy)",0.397997674558999
5,"5xAM + VT + GxE",62,"True (Vg/Vy)",0.393738544589654
0,"5xAM",63,"True (Vg/Vy)",0.502129666724381
1,"5xAM",63,"True (Vg/Vy)",0.508342900193907
2,"5xAM",63,"True (Vg/Vy)",0.512718744917151
3,"5xAM",63,"True (Vg/Vy)",0.513394381316316
4,"5xAM",63,"True (Vg/Vy)",0.516565295331469
5,"5xAM",63,"True (Vg/Vy)",0.51505998655869
0,"5xAM + GxE",63,"True (Vg/Vy)",0.504603138591777
1,"5xAM + GxE",63,"True (Vg/Vy)",0.509985500900045
2,"5xAM + GxE",63,"True (Vg/Vy)",0.513193035451353
3,"5xAM + GxE",63,"True (Vg/Vy)",0.515174141086452
4,"5xAM + GxE",63,"True (Vg/Vy)",0.519603660992149
5,"5xAM + GxE",63,"True (Vg/Vy)",0.516408794513551
0,"5xAM + VT",63,"True (Vg/Vy)",0.502188230364325
1,"5xAM + VT",63,"True (Vg/Vy)",0.446555313703651
2,"5xAM + VT",63,"True (Vg/Vy)",0.427940018441772
3,"5xAM + VT",63,"True (Vg/Vy)",0.424617113297233
4,"5xAM + VT",63,"True (Vg/Vy)",0.421428380179043
5,"5xAM + VT",63,"True (Vg/Vy)",0.415708477932294
0,"5xAM + VT + GxE",63,"True (Vg/Vy)",0.501213390289543
1,"5xAM + VT + GxE",63,"True (Vg/Vy)",0.441596569941196
2,"5xAM + VT + GxE",63,"True (Vg/Vy)",0.416545611172327
3,"5xAM + VT + GxE",63,"True (Vg/Vy)",0.41146122472321
4,"5xAM + VT + GxE",63,"True (Vg/Vy)",0.410187655074681
5,"5xAM + VT + GxE",63,"True (Vg/Vy)",0.411734204000985
0,"5xAM",64,"True (Vg/Vy)",0.512799421218824
1,"5xAM",64,"True (Vg/Vy)",0.519541031077246
2,"5xAM",64,"True (Vg/Vy)",0.52320613843931
3,"5xAM",64,"True (Vg/Vy)",0.527906731689612
4,"5xAM",64,"True (Vg/Vy)",0.528562388728107
5,"5xAM",64,"True (Vg/Vy)",0.526230557078864
0,"5xAM + GxE",64,"True (Vg/Vy)",0.514406222713528
1,"5xAM + GxE",64,"True (Vg/Vy)",0.519560716883833
2,"5xAM + GxE",64,"True (Vg/Vy)",0.524244226114586
3,"5xAM + GxE",64,"True (Vg/Vy)",0.527692521141129
4,"5xAM + GxE",64,"True (Vg/Vy)",0.529460136369974
5,"5xAM + GxE",64,"True (Vg/Vy)",0.528405239311268
0,"5xAM + VT",64,"True (Vg/Vy)",0.513308380911084
1,"5xAM + VT",64,"True (Vg/Vy)",0.456523709908841
2,"5xAM + VT",64,"True (Vg/Vy)",0.437004212720128
3,"5xAM + VT",64,"True (Vg/Vy)",0.430833950847364
4,"5xAM + VT",64,"True (Vg/Vy)",0.430159919838255
5,"5xAM + VT",64,"True (Vg/Vy)",0.426884291548672
0,"5xAM + VT + GxE",64,"True (Vg/Vy)",0.51222317320664
1,"5xAM + VT + GxE",64,"True (Vg/Vy)",0.451643217247448
2,"5xAM + VT + GxE",64,"True (Vg/Vy)",0.42793902853595
3,"5xAM + VT + GxE",64,"True (Vg/Vy)",0.420452204959207
4,"5xAM + VT + GxE",64,"True (Vg/Vy)",0.41504550495862
5,"5xAM + VT + GxE",64,"True (Vg/Vy)",0.416247220238203
0,"5xAM",65,"True (Vg/Vy)",0.503089161476579
1,"5xAM",65,"True (Vg/Vy)",0.510026605897518
2,"5xAM",65,"True (Vg/Vy)",0.514342792331263
3,"5xAM",65,"True (Vg/Vy)",0.518232700113583
4,"5xAM",65,"True (Vg/Vy)",0.516435255801853
5,"5xAM",65,"True (Vg/Vy)",0.522404207675749
0,"5xAM + GxE",65,"True (Vg/Vy)",0.505856056052661
1,"5xAM + GxE",65,"True (Vg/Vy)",0.512268481098692
2,"5xAM + GxE",65,"True (Vg/Vy)",0.516026419608818
3,"5xAM + GxE",65,"True (Vg/Vy)",0.516440379049651
4,"5xAM + GxE",65,"True (Vg/Vy)",0.517633754618092
5,"5xAM + GxE",65,"True (Vg/Vy)",0.516719848830471
0,"5xAM + VT",65,"True (Vg/Vy)",0.504137902522534
1,"5xAM + VT",65,"True (Vg/Vy)",0.448192388022524
2,"5xAM + VT",65,"True (Vg/Vy)",0.428414566740213
3,"5xAM + VT",65,"True (Vg/Vy)",0.423896113951846
4,"5xAM + VT",65,"True (Vg/Vy)",0.422342098036315
5,"5xAM + VT",65,"True (Vg/Vy)",0.419258112601751
0,"5xAM + VT + GxE",65,"True (Vg/Vy)",0.503014881853135
1,"5xAM + VT + GxE",65,"True (Vg/Vy)",0.444821268397914
2,"5xAM + VT + GxE",65,"True (Vg/Vy)",0.421385816693494
3,"5xAM + VT + GxE",65,"True (Vg/Vy)",0.412015346211956
4,"5xAM + VT + GxE",65,"True (Vg/Vy)",0.410319826313198
5,"5xAM + VT + GxE",65,"True (Vg/Vy)",0.404906635568127
0,"5xAM",66,"True (Vg/Vy)",0.48882602037536
1,"5xAM",66,"True (Vg/Vy)",0.495853735656303
2,"5xAM",66,"True (Vg/Vy)",0.498265108546221
3,"5xAM",66,"True (Vg/Vy)",0.499706353001587
4,"5xAM",66,"True (Vg/Vy)",0.503202555458793
5,"5xAM",66,"True (Vg/Vy)",0.510374011423732
0,"5xAM + GxE",66,"True (Vg/Vy)",0.491948532015813
1,"5xAM + GxE",66,"True (Vg/Vy)",0.497761084947704
2,"5xAM + GxE",66,"True (Vg/Vy)",0.503052573074257
3,"5xAM + GxE",66,"True (Vg/Vy)",0.503593975202964
4,"5xAM + GxE",66,"True (Vg/Vy)",0.504967082028511
5,"5xAM + GxE",66,"True (Vg/Vy)",0.506144554839835
0,"5xAM + VT",66,"True (Vg/Vy)",0.489339130159915
1,"5xAM + VT",66,"True (Vg/Vy)",0.435458570717827
2,"5xAM + VT",66,"True (Vg/Vy)",0.415797158784802
3,"5xAM + VT",66,"True (Vg/Vy)",0.408238681877884
4,"5xAM + VT",66,"True (Vg/Vy)",0.407684670229844
5,"5xAM + VT",66,"True (Vg/Vy)",0.40687874662808
0,"5xAM + VT + GxE",66,"True (Vg/Vy)",0.489279798445521
1,"5xAM + VT + GxE",66,"True (Vg/Vy)",0.431802131695812
2,"5xAM + VT + GxE",66,"True (Vg/Vy)",0.408022954643429
3,"5xAM + VT + GxE",66,"True (Vg/Vy)",0.39920606448887
4,"5xAM + VT + GxE",66,"True (Vg/Vy)",0.395377482344733
5,"5xAM + VT + GxE",66,"True (Vg/Vy)",0.394212564383794
0,"5xAM",67,"True (Vg/Vy)",0.502873827984552
1,"5xAM",67,"True (Vg/Vy)",0.508554525217036
2,"5xAM",67,"True (Vg/Vy)",0.511199267765445
3,"5xAM",67,"True (Vg/Vy)",0.514311771695467
4,"5xAM",67,"True (Vg/Vy)",0.516849590943076
5,"5xAM",67,"True (Vg/Vy)",0.519120713278554
0,"5xAM + GxE",67,"True (Vg/Vy)",0.505177350129499
1,"5xAM + GxE",67,"True (Vg/Vy)",0.510425275343982
2,"5xAM + GxE",67,"True (Vg/Vy)",0.511336463864402
3,"5xAM + GxE",67,"True (Vg/Vy)",0.51577695354703
4,"5xAM + GxE",67,"True (Vg/Vy)",0.512499222140984
5,"5xAM + GxE",67,"True (Vg/Vy)",0.516469039638974
0,"5xAM + VT",67,"True (Vg/Vy)",0.502782992622463
1,"5xAM + VT",67,"True (Vg/Vy)",0.447366806693209
2,"5xAM + VT",67,"True (Vg/Vy)",0.427588525509299
3,"5xAM + VT",67,"True (Vg/Vy)",0.424532652234426
4,"5xAM + VT",67,"True (Vg/Vy)",0.420074377997674
5,"5xAM + VT",67,"True (Vg/Vy)",0.414035005049889
0,"5xAM + VT + GxE",67,"True (Vg/Vy)",0.503278382201506
1,"5xAM + VT + GxE",67,"True (Vg/Vy)",0.44306555133194
2,"5xAM + VT + GxE",67,"True (Vg/Vy)",0.417910295967832
3,"5xAM + VT + GxE",67,"True (Vg/Vy)",0.411913004566259
4,"5xAM + VT + GxE",67,"True (Vg/Vy)",0.405111506602077
5,"5xAM + VT + GxE",67,"True (Vg/Vy)",0.403799034758977
0,"5xAM",68,"True (Vg/Vy)",0.498661321671141
1,"5xAM",68,"True (Vg/Vy)",0.505971207686779
2,"5xAM",68,"True (Vg/Vy)",0.510623111245448
3,"5xAM",68,"True (Vg/Vy)",0.514535771159655
4,"5xAM",68,"True (Vg/Vy)",0.50714280541351
5,"5xAM",68,"True (Vg/Vy)",0.513345902850525
0,"5xAM + GxE",68,"True (Vg/Vy)",0.502236546417044
1,"5xAM + GxE",68,"True (Vg/Vy)",0.508084262207956
2,"5xAM + GxE",68,"True (Vg/Vy)",0.510460284760133
3,"5xAM + GxE",68,"True (Vg/Vy)",0.514430923119975
4,"5xAM + GxE",68,"True (Vg/Vy)",0.512987241178206
5,"5xAM + GxE",68,"True (Vg/Vy)",0.509451403556769
0,"5xAM + VT",68,"True (Vg/Vy)",0.499621950713151
1,"5xAM + VT",68,"True (Vg/Vy)",0.444277264591205
2,"5xAM + VT",68,"True (Vg/Vy)",0.425024853496116
3,"5xAM + VT",68,"True (Vg/Vy)",0.418359197032124
4,"5xAM + VT",68,"True (Vg/Vy)",0.418357255230916
5,"5xAM + VT",68,"True (Vg/Vy)",0.416824302071395
0,"5xAM + VT + GxE",68,"True (Vg/Vy)",0.4985210442861
1,"5xAM + VT + GxE",68,"True (Vg/Vy)",0.439078052509135
2,"5xAM + VT + GxE",68,"True (Vg/Vy)",0.415314680685588
3,"5xAM + VT + GxE",68,"True (Vg/Vy)",0.409931168543112
4,"5xAM + VT + GxE",68,"True (Vg/Vy)",0.403693920326183
5,"5xAM + VT + GxE",68,"True (Vg/Vy)",0.402038567906146
0,"5xAM",69,"True (Vg/Vy)",0.495048365674681
1,"5xAM",69,"True (Vg/Vy)",0.501912243524839
2,"5xAM",69,"True (Vg/Vy)",0.504945901011348
3,"5xAM",69,"True (Vg/Vy)",0.506065871173572
4,"5xAM",69,"True (Vg/Vy)",0.512243908644578
5,"5xAM",69,"True (Vg/Vy)",0.508274172970953
0,"5xAM + GxE",69,"True (Vg/Vy)",0.498317399972859
1,"5xAM + GxE",69,"True (Vg/Vy)",0.503077442493966
2,"5xAM + GxE",69,"True (Vg/Vy)",0.507347663771285
3,"5xAM + GxE",69,"True (Vg/Vy)",0.509539074880933
4,"5xAM + GxE",69,"True (Vg/Vy)",0.511627661711695
5,"5xAM + GxE",69,"True (Vg/Vy)",0.508238765910012
0,"5xAM + VT",69,"True (Vg/Vy)",0.494920319375281
1,"5xAM + VT",69,"True (Vg/Vy)",0.441840319750787
2,"5xAM + VT",69,"True (Vg/Vy)",0.420439526462909
3,"5xAM + VT",69,"True (Vg/Vy)",0.413449806584996
4,"5xAM + VT",69,"True (Vg/Vy)",0.413514708118054
5,"5xAM + VT",69,"True (Vg/Vy)",0.408687019279396
0,"5xAM + VT + GxE",69,"True (Vg/Vy)",0.494504753030212
1,"5xAM + VT + GxE",69,"True (Vg/Vy)",0.438010548312824
2,"5xAM + VT + GxE",69,"True (Vg/Vy)",0.415106980647439
3,"5xAM + VT + GxE",69,"True (Vg/Vy)",0.40696869493736
4,"5xAM + VT + GxE",69,"True (Vg/Vy)",0.405882617406829
5,"5xAM + VT + GxE",69,"True (Vg/Vy)",0.400349363444595
0,"5xAM",7,"True (Vg/Vy)",0.503581808027983
1,"5xAM",7,"True (Vg/Vy)",0.50807613736181
2,"5xAM",7,"True (Vg/Vy)",0.513468458505388
3,"5xAM",7,"True (Vg/Vy)",0.513762327766207
4,"5xAM",7,"True (Vg/Vy)",0.519220289128453
5,"5xAM",7,"True (Vg/Vy)",0.519009566415569
0,"5xAM + GxE",7,"True (Vg/Vy)",0.505862782622136
1,"5xAM + GxE",7,"True (Vg/Vy)",0.509075937294066
2,"5xAM + GxE",7,"True (Vg/Vy)",0.513906373417824
3,"5xAM + GxE",7,"True (Vg/Vy)",0.515736220273093
4,"5xAM + GxE",7,"True (Vg/Vy)",0.515206006258445
5,"5xAM + GxE",7,"True (Vg/Vy)",0.516649172666585
0,"5xAM + VT",7,"True (Vg/Vy)",0.503427836760535
1,"5xAM + VT",7,"True (Vg/Vy)",0.446377446117992
2,"5xAM + VT",7,"True (Vg/Vy)",0.429506833654082
3,"5xAM + VT",7,"True (Vg/Vy)",0.42437826768789
4,"5xAM + VT",7,"True (Vg/Vy)",0.421155531422809
5,"5xAM + VT",7,"True (Vg/Vy)",0.420142457496326
0,"5xAM + VT + GxE",7,"True (Vg/Vy)",0.502878207697029
1,"5xAM + VT + GxE",7,"True (Vg/Vy)",0.441876498237482
2,"5xAM + VT + GxE",7,"True (Vg/Vy)",0.419826572264185
3,"5xAM + VT + GxE",7,"True (Vg/Vy)",0.413678339712894
4,"5xAM + VT + GxE",7,"True (Vg/Vy)",0.407661374727174
5,"5xAM + VT + GxE",7,"True (Vg/Vy)",0.401967225135444
0,"5xAM",70,"True (Vg/Vy)",0.499592135996529
1,"5xAM",70,"True (Vg/Vy)",0.507620147002756
2,"5xAM",70,"True (Vg/Vy)",0.509060073115999
3,"5xAM",70,"True (Vg/Vy)",0.513105897420638
4,"5xAM",70,"True (Vg/Vy)",0.509972718786126
5,"5xAM",70,"True (Vg/Vy)",0.51103207813065
0,"5xAM + GxE",70,"True (Vg/Vy)",0.502953228702458
1,"5xAM + GxE",70,"True (Vg/Vy)",0.508993770375882
2,"5xAM + GxE",70,"True (Vg/Vy)",0.512767621925017
3,"5xAM + GxE",70,"True (Vg/Vy)",0.512845993356365
4,"5xAM + GxE",70,"True (Vg/Vy)",0.516463845534089
5,"5xAM + GxE",70,"True (Vg/Vy)",0.522265840554606
0,"5xAM + VT",70,"True (Vg/Vy)",0.498771581186525
1,"5xAM + VT",70,"True (Vg/Vy)",0.445386009731631
2,"5xAM + VT",70,"True (Vg/Vy)",0.424658058615771
3,"5xAM + VT",70,"True (Vg/Vy)",0.416730798664306
4,"5xAM + VT",70,"True (Vg/Vy)",0.416066977500726
5,"5xAM + VT",70,"True (Vg/Vy)",0.416593122968695
0,"5xAM + VT + GxE",70,"True (Vg/Vy)",0.499814657498779
1,"5xAM + VT + GxE",70,"True (Vg/Vy)",0.44083007384143
2,"5xAM + VT + GxE",70,"True (Vg/Vy)",0.418274705203025
3,"5xAM + VT + GxE",70,"True (Vg/Vy)",0.406923292981055
4,"5xAM + VT + GxE",70,"True (Vg/Vy)",0.40284870889931
5,"5xAM + VT + GxE",70,"True (Vg/Vy)",0.404281584277419
0,"5xAM",71,"True (Vg/Vy)",0.495888779429949
1,"5xAM",71,"True (Vg/Vy)",0.502582268236072
2,"5xAM",71,"True (Vg/Vy)",0.507526951966401
3,"5xAM",71,"True (Vg/Vy)",0.50872491999117
4,"5xAM",71,"True (Vg/Vy)",0.512179681598287
5,"5xAM",71,"True (Vg/Vy)",0.515557345271748
0,"5xAM + GxE",71,"True (Vg/Vy)",0.499839781996612
1,"5xAM + GxE",71,"True (Vg/Vy)",0.507556291131168
2,"5xAM + GxE",71,"True (Vg/Vy)",0.507106543203338
3,"5xAM + GxE",71,"True (Vg/Vy)",0.508592054827878
4,"5xAM + GxE",71,"True (Vg/Vy)",0.513580488760939
5,"5xAM + GxE",71,"True (Vg/Vy)",0.512842096090532
0,"5xAM + VT",71,"True (Vg/Vy)",0.497519335922509
1,"5xAM + VT",71,"True (Vg/Vy)",0.443544666714478
2,"5xAM + VT",71,"True (Vg/Vy)",0.42261531039834
3,"5xAM + VT",71,"True (Vg/Vy)",0.414609012122563
4,"5xAM + VT",71,"True (Vg/Vy)",0.41454758359717
5,"5xAM + VT",71,"True (Vg/Vy)",0.412829372964865
0,"5xAM + VT + GxE",71,"True (Vg/Vy)",0.49705049247134
1,"5xAM + VT + GxE",71,"True (Vg/Vy)",0.438648909556316
2,"5xAM + VT + GxE",71,"True (Vg/Vy)",0.415982648281127
3,"5xAM + VT + GxE",71,"True (Vg/Vy)",0.408898413731136
4,"5xAM + VT + GxE",71,"True (Vg/Vy)",0.406853707699755
5,"5xAM + VT + GxE",71,"True (Vg/Vy)",0.403345600408212
0,"5xAM",72,"True (Vg/Vy)",0.491676522602028
1,"5xAM",72,"True (Vg/Vy)",0.497487310151383
2,"5xAM",72,"True (Vg/Vy)",0.501779212150085
3,"5xAM",72,"True (Vg/Vy)",0.502013663480604
4,"5xAM",72,"True (Vg/Vy)",0.508791394283392
5,"5xAM",72,"True (Vg/Vy)",0.507325041380232
0,"5xAM + GxE",72,"True (Vg/Vy)",0.493145526839373
1,"5xAM + GxE",72,"True (Vg/Vy)",0.499152817861857
2,"5xAM + GxE",72,"True (Vg/Vy)",0.504124377292306
3,"5xAM + GxE",72,"True (Vg/Vy)",0.50629313655357
4,"5xAM + GxE",72,"True (Vg/Vy)",0.503988468590891
5,"5xAM + GxE",72,"True (Vg/Vy)",0.50655344462525
0,"5xAM + VT",72,"True (Vg/Vy)",0.489856923652531
1,"5xAM + VT",72,"True (Vg/Vy)",0.437475919911555
2,"5xAM + VT",72,"True (Vg/Vy)",0.416441917917101
3,"5xAM + VT",72,"True (Vg/Vy)",0.410207569295448
4,"5xAM + VT",72,"True (Vg/Vy)",0.406800412948769
5,"5xAM + VT",72,"True (Vg/Vy)",0.40730092992197
0,"5xAM + VT + GxE",72,"True (Vg/Vy)",0.490969223535753
1,"5xAM + VT + GxE",72,"True (Vg/Vy)",0.433113006724828
2,"5xAM + VT + GxE",72,"True (Vg/Vy)",0.411654318856951
3,"5xAM + VT + GxE",72,"True (Vg/Vy)",0.401578983631058
4,"5xAM + VT + GxE",72,"True (Vg/Vy)",0.397883409005636
5,"5xAM + VT + GxE",72,"True (Vg/Vy)",0.401779249811582
0,"5xAM",73,"True (Vg/Vy)",0.498618637020805
1,"5xAM",73,"True (Vg/Vy)",0.505694319700002
2,"5xAM",73,"True (Vg/Vy)",0.507958314586852
3,"5xAM",73,"True (Vg/Vy)",0.510501362406189
4,"5xAM",73,"True (Vg/Vy)",0.510160373270306
5,"5xAM",73,"True (Vg/Vy)",0.514028839780548
0,"5xAM + GxE",73,"True (Vg/Vy)",0.501189026246482
1,"5xAM + GxE",73,"True (Vg/Vy)",0.507165682419805
2,"5xAM + GxE",73,"True (Vg/Vy)",0.509377212081331
3,"5xAM + GxE",73,"True (Vg/Vy)",0.510784750937809
4,"5xAM + GxE",73,"True (Vg/Vy)",0.511072824493536
5,"5xAM + GxE",73,"True (Vg/Vy)",0.513177838344118
0,"5xAM + VT",73,"True (Vg/Vy)",0.499399342856684
1,"5xAM + VT",73,"True (Vg/Vy)",0.445324015325502
2,"5xAM + VT",73,"True (Vg/Vy)",0.425005870998911
3,"5xAM + VT",73,"True (Vg/Vy)",0.41683133978627
4,"5xAM + VT",73,"True (Vg/Vy)",0.41532933871514
5,"5xAM + VT",73,"True (Vg/Vy)",0.413586370257985
0,"5xAM + VT + GxE",73,"True (Vg/Vy)",0.498432672976723
1,"5xAM + VT + GxE",73,"True (Vg/Vy)",0.440215691305596
2,"5xAM + VT + GxE",73,"True (Vg/Vy)",0.418039318201916
3,"5xAM + VT + GxE",73,"True (Vg/Vy)",0.406543266019109
4,"5xAM + VT + GxE",73,"True (Vg/Vy)",0.399385426010296
5,"5xAM + VT + GxE",73,"True (Vg/Vy)",0.40140102679068
0,"5xAM",74,"True (Vg/Vy)",0.496414418872964
1,"5xAM",74,"True (Vg/Vy)",0.502673301752711
2,"5xAM",74,"True (Vg/Vy)",0.50567987470049
3,"5xAM",74,"True (Vg/Vy)",0.507606227946213
4,"5xAM",74,"True (Vg/Vy)",0.508980936526228
5,"5xAM",74,"True (Vg/Vy)",0.505467989225378
0,"5xAM + GxE",74,"True (Vg/Vy)",0.49966350082345
1,"5xAM + GxE",74,"True (Vg/Vy)",0.505625590515187
2,"5xAM + GxE",74,"True (Vg/Vy)",0.508137848895338
3,"5xAM + GxE",74,"True (Vg/Vy)",0.509427052875139
4,"5xAM + GxE",74,"True (Vg/Vy)",0.514104868914757
5,"5xAM + GxE",74,"True (Vg/Vy)",0.509949709271833
0,"5xAM + VT",74,"True (Vg/Vy)",0.495618022838937
1,"5xAM + VT",74,"True (Vg/Vy)",0.441501533615794
2,"5xAM + VT",74,"True (Vg/Vy)",0.421678774509648
3,"5xAM + VT",74,"True (Vg/Vy)",0.417056210517991
4,"5xAM + VT",74,"True (Vg/Vy)",0.413968740002982
5,"5xAM + VT",74,"True (Vg/Vy)",0.411027869622473
0,"5xAM + VT + GxE",74,"True (Vg/Vy)",0.497004292249539
1,"5xAM + VT + GxE",74,"True (Vg/Vy)",0.438981830165035
2,"5xAM + VT + GxE",74,"True (Vg/Vy)",0.414602614282496
3,"5xAM + VT + GxE",74,"True (Vg/Vy)",0.406857096263769
4,"5xAM + VT + GxE",74,"True (Vg/Vy)",0.404517387789697
5,"5xAM + VT + GxE",74,"True (Vg/Vy)",0.404677919359212
0,"5xAM",75,"True (Vg/Vy)",0.502571463997357
1,"5xAM",75,"True (Vg/Vy)",0.508470801829237
2,"5xAM",75,"True (Vg/Vy)",0.510768967835851
3,"5xAM",75,"True (Vg/Vy)",0.515395503121426
4,"5xAM",75,"True (Vg/Vy)",0.511326891568164
5,"5xAM",75,"True (Vg/Vy)",0.517191487658895
0,"5xAM + GxE",75,"True (Vg/Vy)",0.50369601355755
1,"5xAM + GxE",75,"True (Vg/Vy)",0.510276879294167
2,"5xAM + GxE",75,"True (Vg/Vy)",0.510069275941752
3,"5xAM + GxE",75,"True (Vg/Vy)",0.514348246252756
