"K","valence","vg","frac","ve","vt","theta","mu","phi","af","emean","eMEAN","ATE","eMEANhet","LATE","sibGWASbias"
1,-1,0.5,0.15,0.3,0.1,-0.5000000000000000000000000000002183515537651952507,-1.6872229738478426034187052081239141054083485524718,0.50421510185876774475132363982376410900787416627972,0.5,0,0.,-0.27386127875258304,0.,-0.27386127875258304,0.
1,-1,0.5,0.15,0.3,0.1,-0.50000000000000000000000000000247159139753505919106,2.827419492882809184774820285090002657194023270356,0.31056685051772450055855378781824951764630399842714,0.5,0,0.,-0.27386127875258304,0.,-0.27386127875258304,0.
1,-1,0.5,0.15,0.3,0.1,-0.500000000000000000000000000001068332880267491582,1.6872229738478419484446863935631763674032866588035,-0.50421510185876798085583218506939392595296761746775,0.5,0,0.,-0.27386127875258304,0.,-0.27386127875258304,0.
1,-1,0.5,0.15,0.3,0.1,-0.70064034910382597089522678354162015015724440600063,0,0.32132305144898235268000452573149715463239659654013,0.5,0,0,-0.27386127875258304,0,-0.27386127875258304,0.
1,-1,0.5,0.15,0.3,0.1,0.086617939605727572407125154847549162327067846960305,0,-0.78239024143058876199621764518134558642063228273386,0.5,0,0,-0.27386127875258304,0,-0.27386127875258304,0.
1,-1,0.5,0.15,0.3,0.1,0.086617939605727572531998467868290078172556400575798,0,0.78239024143058871558577006724038659794374949098189,0.5,0,0,-0.27386127875258304,0,-0.27386127875258304,0.
1,-1,0.5,0.15,0.3,0.1,-0.70064034910382596961697960086344190448497985149821,0,-0.32132305144898237004152186388476317867262308273281,0.5,0,0,-0.27386127875258304,0,-0.27386127875258304,0.
1,1,0.5,0.15,0.3,0.1,-0.5,-1.303534121883825575149235540613827685502858814239e16,0,0.5,0,0.,0.27386127875258304,0.,0.27386127875258304,0.
1,1,0.5,0.15,0.3,0.1,-0.5,-4.9790572906437280237919740343612679351388668143304e15,0,0.5,0,0.,0.27386127875258304,0.,0.27386127875258304,0.
1,1,0.5,0.15,0.3,0.1,-0.5,3.6028797018963965752843294404979226820585015541108e15,0,0.5,0,0.,0.27386127875258304,0.,0.27386127875258304,0.
1,1,0.5,0.15,0.3,0.1,-0.50000000000000000000000000000062692058527369885396,-2.8274194928828063445291044994302050189507294065812,-0.31056685051772474031965339174334714984146376899418,0.5,0,0.,0.27386127875258304,0.,0.27386127875258304,0.
1,1,0.5,0.15,0.3,0.1,-0.5000000000000000000000000000002183515537651952507,-1.6872229738478426034187052081239141054083485524718,0.50421510185876774475132363982376410900787416627972,0.5,0,0.,0.27386127875258304,0.,0.27386127875258304,0.
1,1,0.5,0.15,0.3,0.1,-0.50000000000000000000000000000247159139753505919106,2.827419492882809184774820285090002657194023270356,0.31056685051772450055855378781824951764630399842714,0.5,0,0.,0.27386127875258304,0.,0.27386127875258304,0.
1,1,0.5,0.15,0.3,0.1,-0.500000000000000000000000000001068332880267491582,1.6872229738478419484446863935631763674032866588035,-0.50421510185876798085583218506939392595296761746775,0.5,0,0.,0.27386127875258304,0.,0.27386127875258304,0.
1,1,0.5,0.15,0.3,0.1,-0.70064034910382597089522678354162015015724440600063,0,0.32132305144898235268000452573149715463239659654013,0.5,0,0,0.27386127875258304,0,0.27386127875258304,0.
1,1,0.5,0.15,0.3,0.1,0.086617939605727572407125154847549162327067846960305,0,-0.78239024143058876199621764518134558642063228273386,0.5,0,0,0.27386127875258304,0,0.27386127875258304,0.
1,1,0.5,0.15,0.3,0.1,0.086617939605727572531998467868290078172556400575798,0,0.78239024143058871558577006724038659794374949098189,0.5,0,0,0.27386127875258304,0,0.27386127875258304,0.
1,1,0.5,0.15,0.3,0.1,-0.70064034910382596961697960086344190448497985149821,0,-0.32132305144898237004152186388476317867262308273281,0.5,0,0,0.27386127875258304,0,0.27386127875258304,0.
1,-1,0.5,0.15,0.3,0.1,-0.5000000000000006793288254210600585901533246903915,7.360205857451892005945304415112970013100897641389e14,0,0.75,-1,-1.,-0.27386127875258304,-1.125,-0.27386127875258304,0.
1,-1,0.5,0.15,0.3,0.1,-0.5609290356350499661778339183195506020292081589365,8.206268075452200026438004999538291843788135046562,-0.10020631082127940310472310103751636981376636374117,0.75,-1,-1.,-0.3013039071731774,-1.0171430655028804,-0.3017743579497629,-0.00047045077658547374
1,-1,0.5,0.15,0.3,0.1,-0.41173407848275364172669457676675539552420215181038,-5.664700389519012131668758837167731474524058256968,-0.25011052620606666183422527684709565842522063194151,0.75,-1,-1.,-0.34235686728885784,-1.1711588623429385,-0.35408049429823674,-0.0117236270093789
1,-1,0.5,0.15,0.3,0.1,-0.07990939045373819800356368076914857130593720690604,-1.1902194160922759332482176778838495371284809070129,1.7184684658122215901348268745659490133451571807258,0.75,-1,-1.,0.1967606927907415,-0.985631776497387,0.18999869111836662,-0.006762001672374868
1,-1,0.5,0.15,0.3,0.1,0.26433703466643090508204872865142345935996769741181,-0.6541616817222629021268086836806545188068158941551,1.4481769604950714829013006668889311123698491719272,0.75,-1,-0.9999999999999999,0.12273831550862609,-0.9976057745262246,0.12178876665715697,-0.0009495488514691119
1,-1,0.5,0.15,0.3,0.1,-0.7578439195736421124503546125974958769184608042762,1.9391576145242251364870584413027552522854755201924,-0.14797463879474811075508160663201687877695498547207,0.75,-1,-1.,-0.3143858025558643,-1.0929487922250765,-0.31815250809887574,-0.0037667055430114504
1,-1,0.5,0.15,0.3,0.1,0.08200863512323862301337479540884585392716612606327,-0.8590937828510507669050052595884405206554341524221,-0.0875179383172035579626060233454961780097813340074,0.75,-1,-1.,-0.2978290532539221,-0.9848335170313105,-0.2974655464101501,0.00036350684377201015
1,1,0.5,0.15,0.3,0.1,-0.5000000000000000219548830570579116195944128752976,2.2773976918964425259339562567703513500690100556119e16,0,0.75,-1,0.,0.27386127875258304,0.,0.27386127875258304,0.
1,1,0.5,0.15,0.3,0.1,-0.5000000000000005537544588318040523255299722143613,9.029272668156857357661174436144094308004773862704e14,0,0.75,-1,-1.,0.27386127875258304,-0.875,0.27386127875258304,0.
1,1,0.5,0.15,0.3,0.1,-0.499999999999999146734901954851652166407187847728,-5.859843572009595714367854998557685662359688546743e14,0,0.75,-1,-1.,0.27386127875258304,-0.875,0.27386127875258304,0.
1,1,0.5,0.15,0.3,0.1,-0.5613561491220633198356963212176514365292226563396,8.149142460119011339904008086502626977410264604603,-0.10084308818502665146025818682881021142966679182169,0.75,-1,-1.,0.30147829583629393,-0.9827922082995784,0.3010030679589305,-0.00047522787736342664
1,1,0.5,0.15,0.3,0.1,-0.41036287234183932878311844944917331170807699155466,-5.578045761425950851608787694753000690183136423628,-0.25568845445470525994567372324436632005940458103109,0.75,-1,-1.,0.3438844458518202,-0.8287447834355595,0.33189261320571234,-0.01199183264610787
1,1,0.5,0.15,0.3,0.1,-0.08016371837902917644594437594732911591291817016866,-1.1909404258000769185241247923843796645472637854225,1.7143452713307170666237171105086759323957544579061,0.75,-1,-1.,-0.19563150947749106,-1.0143633292732104,-0.2023749889862372,-0.006743479508746153
1,1,0.5,0.15,0.3,0.1,0.26489861592555754605977510700342435291425951726091,-0.6536814024627044791180684906926071815811098527575,1.4531855470071032263669104443834088868147016251851,0.75,-1,-1.,-0.12410997341555409,-1.0022818257760706,-0.12501807447688645,-0.0009081010613323642
1,1,0.5,0.15,0.3,0.1,-0.7580222776866128177083505104321058478733682805382,1.937817170218484245655518515449664690438982989375,-0.15101403500743562005782855428548973741685526476518,0.75,-1,-0.9999999999999998,0.3152181754893067,-0.90777140419501,0.31140388697642674,-0.0038142885128799597
1,1,0.5,0.15,0.3,0.1,0.08203969445658782576718065576617809995929960787299,-0.8590479391045951055950756375283435214868870644453,-0.08701389173333532237838964993305679806410476571459,0.75,-1,-1.,0.2976910144119131,-1.0151660602152772,0.2980524176178366,0.00036140320592348285
1,-1,0.5,0.15,0.3,0.1,-0.5,7.3602058574518822599617029573361834412954164191373e14,1.2116541359260314661549079694756237952399453045247e-15,0.75,0,0.,-0.27386127875258304,-0.125,-0.273861278752583,5.551115123125783e-17
1,-1,0.5,0.15,0.3,0.1,-0.5,-2.8387482704175231569454384210374920122253109948995,-0.30937202115459553718153778973367075039930316761836,0.75,0,0.,-0.27386127875258304,-0.16153262960384662,-0.2875471335941067,-0.013685854841523681
1,-1,0.5,0.15,0.3,0.1,-0.5,-1.6827742334961702859447429567462571923482818468397,0.50542055249054961122329096174224167794325427994912,0.75,0,0.,-0.27386127875258304,-0.012856644126219896,-0.27208172482831716,0.0017795539242658753
1,-1,0.5,0.15,0.3,0.1,-0.5,2.825595903606621198964331509294030548394000916659,0.31076002847524107026946006118836139262349757780835,0.75,0,0.,-0.27386127875258304,-0.161519984940111,-0.26011509801795923,0.013746180734623803
1,-1,0.5,0.15,0.3,0.1,-0.5,1.6921332760376984704531736510533633855025920372278,-0.5028908936659088961368394045961507773661623887648,0.75,0,0.,-0.27386127875258304,-0.012817965948683785,-0.2756265990582522,-0.0017653203056691713
1,-1,0.5,0.15,0.3,0.1,-0.70043032621984360910613549510421044495946944893117,0,0.32416403313845372226389496298130552266039614714136,0.75,0,0,-0.27386127875258304,-0.12047767868691722,-0.2631657551637244,0.010695523588858613
1,-1,0.5,0.15,0.3,0.1,0.086591186509785583053906795291131100795439367395429,0,-0.79227662340709244853869270866966574433924748432878,0.75,0,0,-0.27386127875258304,0.014894136868326413,-0.27062963994980577,0.0032316388027772702
1,-1,0.5,0.15,0.3,0.1,0.08664446200592238692083162868768520496062358522273,0,0.77247577907045707749613195787645463290712699974473,0.75,0,0,-0.27386127875258304,0.014903300532241561,-0.2770140899336131,-0.0031528111810300574
1,-1,0.5,0.15,0.3,0.1,-0.70089414319178158804071509338024153843021151708624,0,-0.31785865865781530557183958353478421239183160704927,0.75,0,0,-0.27386127875258304,-0.12055745763140735,-0.2843557064282829,-0.010494427675699858
1,1,0.5,0.15,0.3,0.1,-0.5,2.2773976918964427366079845798482728058050876054691e16,-8.8445846244577702116032477212715541163634355392558e-18,0.75,0,0.,0.27386127875258304,0.,0.27386127875258304,0.
1,1,0.5,0.15,0.3,0.1,-0.5,9.0292726681569468445625140848258872006117351204173e14,-9.6116777402443003058483447498999086813383449438253e-16,0.75,0,0.,0.27386127875258304,0.125,0.273861278752583,-5.551115123125783e-17
1,1,0.5,0.15,0.3,0.1,-0.5,-5.8598435720096143524079367771609143617514097273218e14,-1.5279894467577142794730113355600666693907822094883e-15,0.75,0,0.,0.27386127875258304,0.25,0.2738612787525829,-1.1102230246251565e-16
1,1,0.5,0.15,0.3,0.1,-0.5,-2.8255959036066225604389106522268736594467775227164,-0.31076002847524093053582175729802640473158971067647,0.75,0,0.,0.27386127875258304,0.161519984940111,0.26011509801795923,-0.013746180734623803
1,1,0.5,0.15,0.3,0.1,-0.5,-1.6921332760376960725790404678175660420342171057281,0.50289089366590950823900527489151303799937315012907,0.75,0,0.,0.27386127875258304,0.012817965948684007,0.2756265990582522,0.0017653203056691713
1,1,0.5,0.15,0.3,0.1,-0.5,2.8387482704175217761151883327098817578605680600089,0.30937202115459567768015666246895458181139441744392,0.75,0,0.,0.27386127875258304,0.16153262960384707,0.2875471335941067,0.013685854841523681
1,1,0.5,0.15,0.3,0.1,-0.5,1.6827742334961726412483825892581146193902078497752,-0.50542055249054900448652101474162695990698519840046,0.75,0,0.,0.27386127875258304,0.012856644126219896,0.27208172482831716,-0.0017795539242658753
1,1,0.5,0.15,0.3,0.1,-0.70089414319178158840870712517812395068217941059647,0,0.31785865865781530746214946117957320047403604514185,0.75,0,0,0.27386127875258304,0.12055745763140731,0.2843557064282829,0.010494427675699858
1,1,0.5,0.15,0.3,0.1,0.086644462005922386984991635304820367179218067256135,0,-0.7724757790704570464332784363731861086200921629599,0.75,0,0,0.27386127875258304,-0.01490330053224156,0.2770140899336131,0.0031528111810300574
1,1,0.5,0.15,0.3,0.1,0.086591186509785582986026528160944507455611859778688,0,0.79227662340709248042015579050027827750529790821383,0.75,0,0,0.27386127875258304,-0.014894136868326411,0.27062963994980577,-0.0032316388027772702
1,1,0.5,0.15,0.3,0.1,-0.70043032621984360873351455323028898963858866716443,0,-0.32416403313845372034503289656782416025430542420944,0.75,0,0,0.27386127875258304,0.12047767868691722,0.2631657551637244,-0.010695523588858613
1,-1,0.5,0.15,0.3,0.1,-0.4999999999999993206711745789381423494071230480041,7.360205857451872513978101499488964828206333822794e14,0,0.75,1,1.,-0.27386127875258304,0.875,-0.27386127875258304,0.
1,-1,0.5,0.15,0.3,0.1,-0.5613561491220641556624312056429530300647213814203,-8.149142460118900327866388210528384784285257261077,0.10084308818502785551678133295838122913996743544936,0.75,1,1.,-0.3014782958362943,0.9827922082995766,-0.3010030679589307,0.0004752278773635932
1,-1,0.5,0.15,0.3,0.1,-0.41036287234183921543087644287493203991097453178212,5.57804576142594379779069253923097066164657748696,0.2556884544547057131697383891103623714048598216347,0.75,1,1.,-0.3438844458518204,0.8287447834355595,-0.33189261320571245,0.011991832646107925
1,-1,0.5,0.15,0.3,0.1,-0.7580222776866127951055931553548901888899388793479,-1.9378171702184844154083464094392132473601289969967,0.15101403500743580856273753974324362538057045476415,0.75,1,0.9999999999999998,-0.31521817548930675,0.90777140419501,-0.31140388697642674,0.0038142885128800152
1,-1,0.5,0.15,0.3,0.1,-0.08016371837902918329418692375899836674590349175526,1.1909404258000769379503851060086142028063892151947,-1.7143452713307169722542214123695277025808824552044,0.75,1,1.,0.19563150947749106,1.0143633292732104,0.2023749889862372,0.006743479508746153
1,-1,0.5,0.15,0.3,0.1,0.26489861592555754385989188117970538587936789666092,0.6536814024627044809980859496999851719022403454582,-1.4531855470071032153853703928382510917630149558234,0.75,1,1.,0.12410997341555409,1.0022818257760706,0.12501807447688645,0.0009081010613323642
1,-1,0.5,0.15,0.3,0.1,0.08203969445658782711290444829617887585233312667255,0.8590479391045951036088859298723449917231676608155,0.08701389173333528861150707367838772189798310753018,0.75,1,1.,-0.2976910144119131,1.0151660602152772,-0.2980524176178366,-0.00036140320592348285
1,1,0.5,0.15,0.3,0.1,-0.499999999999999978045116942942092442343184980846,2.2773976918964429472820129029261554532852173942685e16,0,0.75,1,0.,0.27386127875258304,0.,0.27386127875258304,0.
1,1,0.5,0.15,0.3,0.1,-0.4999999999999994462455411682069239230439865514524,9.029272668157036331463853731948880796567729538894e14,0,0.75,1,1.,0.27386127875258304,1.125,0.27386127875258304,0.
1,1,0.5,0.15,0.3,0.1,-0.5000000000000008532650980451429199791109239304718,-5.859843572009632990448018555675284004087283064364e14,0,0.75,1,1.,0.27386127875258304,1.125,0.27386127875258304,0.
1,1,0.5,0.15,0.3,0.1,-0.560929035635050797414033662314941919759271519583,-8.206268075452088070832306963110984089480515707122,0.10020631082128060226257559717810418275339682453555,0.75,1,1.,0.30130390717317773,1.0171430655028821,0.30177435794976326,0.00047045077658552925
1,1,0.5,0.15,0.3,0.1,-0.41173407848275352836859507022923743574935558432512,5.664700389519004856611076418376703954710516362719,0.25011052620606711014505547992146599991777112621749,0.75,1,1.,0.342356867288858,1.1711588623429376,0.3540804942982368,0.01172362700937879
1,1,0.5,0.15,0.3,0.1,-0.757843919573642092579329541627955934922815820042,-1.9391576145242252859303714288213392620828293970648,0.14797463879474829655312191532683403638610203756254,0.75,1,0.9999999999999998,0.3143858025558644,1.0929487922250762,0.31815250809887574,0.0037667055430113394
1,1,0.5,0.15,0.3,0.1,-0.07990939045373820484378116727320421596522354677901,1.1902194160922759526282263658297257735224901308396,-1.71846846581222149527470697590971612838242885765,0.75,1,0.9999999999999999,-0.19676069279074143,0.985631776497387,-0.18999869111836662,0.006762001672374812
1,1,0.5,0.15,0.3,0.1,0.26433703466643090288459876999259771714415567323556,0.6541616817222629040075072436871279170779360111913,-1.448176960495071472059736847652269885743085960402,0.75,1,0.9999999999999999,-0.12273831550862609,0.9976057745262246,-0.12178876665715697,0.0009495488514691119
1,1,0.5,0.15,0.3,0.1,0.08200863512323862437050298777065404338049174168847,0.8590937828510507649017697021932511789191393661962,0.08751793831720352399661209068975955687949050192417,0.75,1,1.,0.2978290532539221,0.9848335170313105,0.2974655464101501,-0.00036350684377201015
1,-1,0.5,0.15,0.3,0.1,-0.5603890497777861666149943912354334381206490989243,8.2796467545002288643897815221755317219956205032602,-0.099399855860565487754170960558243496701125287151583,0.95,-1,-1.,-0.30108305038637995,-1.0753647747445534,-0.3031346130737087,-0.0020515626873287562
1,-1,0.5,0.15,0.3,0.1,-0.41421612858593477825660238235629435540336240635405,-5.8286014813504840030710347944557409355567638557004,-0.24016665834602649923379203441949953230042982326068,0.95,-1,-1.,-0.33963362692096055,-1.7552721236125723,-0.38930964799707657,-0.04967602107611602
1,-1,0.5,0.15,0.3,0.1,-0.07966541206652811772143248837904300466493813277754,-1.1895285668928513156041871964092065233303418420336,1.7224453642284364128865419542952128590612089654552,0.95,-1,-1.,0.1978498112764752,-0.9365110735856115,0.16790138059276932,-0.029948430683705868
1,-1,0.5,0.15,0.3,0.1,0.2633536980660721856927990353488777574193973760752,-0.65500435940342091492137514938332103771327863167819,1.4394744491472754420389975924538680444707851239094,0.95,-1,-1.,0.12035503462255989,-0.9885670293272499,0.11584797107302226,-0.004507063549537629
1,-1,0.5,0.15,0.3,0.1,-0.7575505844246163500215613482383523893246694886979,1.9413662023599378300027117165164303764336685694422,-0.14393942274937672785440327456616168884968458671432,0.95,-1,-0.9999999999999998,-0.31328071312963596,-1.4147412618843906,-0.32962957908594387,-0.016348865956307912
1,-1,0.5,0.15,0.3,0.1,0.081968242131217299606159151101605518904401815589316,-0.8591534104489231049397168894730679894366460747827,-0.088173914855634824832727146202020488943623495728899,0.95,-1,-1.,-0.29800869982756856,-0.933003225319295,-0.29639090049868766,0.0016177993288808978
1,1,0.5,0.15,0.3,0.1,-0.49999995919150786023286594096819518593238084115648,-1.2252351747952948312871144704899535025311109606504e7,7.884950599505322550004395787291542921049051451826e-8,0.95,-1,-1.,0.2738612571587565,-0.9871184378862381,0.2738612574369187,2.7816221548349063e-10
1,1,0.5,0.15,0.3,0.1,-0.49999995919149086546410648323630082181078866850487,-1.2252346645441508446695035338793519918123211075724e7,-7.8849547490197338214951708074647640387583971668615e-8,0.95,-1,-1.,0.273861300346421,-0.25308920815587044,0.27386128421775036,-1.612867062128487e-8
1,1,0.5,0.15,0.3,0.1,-0.50000004080851205437739152878957838473602500331568,1.2252345768788369618245609676406650681313652767362e7,7.884951956983717301373037415711305716715439371185e-8,0.95,-1,-0.9999999981373549,0.2738612571587528,-0.253089239820838,0.27386127328741694,1.6128664126480174e-8
1,1,0.5,0.15,0.3,0.1,-0.50000004080852904917664451367973410427294712135927,1.2252340666272753803279008819946761221913630736834e7,-7.8849561065027346864603939288787767084411019746664e-8,0.95,-1,-0.9999999981373549,0.2738613003464246,-0.9871183577924967,0.2738613000682605,-2.781641028626325e-10
1,1,0.5,0.15,0.3,0.1,-0.56191679617383344163355353594056358395963405901215,8.0753532304260955810699475967632602156858902840329,-0.1016774636017110437888336772681685825824711241358,0.95,-1,-1.,0.30170679895486685,-0.9236124896782965,0.29957974899300166,-0.0021270499618651906
1,1,0.5,0.15,0.3,0.1,-0.40947325383314502484415698078679285611415386852387,-5.5232295555881538097517223771834220125777959189272,-0.25933977659018500126205360039344524692244095036604,0.95,-1,-1.,0.34488440160098033,-0.2432468470474003,0.2911374294529159,-0.053746972148064454
1,1,0.5,0.15,0.3,0.1,-0.080573259424813146667981538306450944269016850919508,-1.1921032963094290423071133777160853589826067181723,1.7077532676394712605987567647446654552160056796216,0.95,-1,-1.,-0.19382621491706475,-1.0634117071370524,-0.22348307729730651,-0.02965686238024176
1,1,0.5,0.15,0.3,0.1,0.26534154874562471551504873188753256080868121532335,-0.65330309169740915425101826286320589517721653661521,1.4571562457308871042633289727064767608608377797991,0.95,-1,-1.,-0.12519739404559083,-1.0096841359460789,-0.12906193248343015,-0.003864538437839321
1,1,0.5,0.15,0.3,0.1,-0.75819052530752921842600957462513223955956608719175,1.9365544084332797979470714642470105098937215890425,-0.15477795168357048444103858018905114023822974503059,0.95,-1,-1.,0.31624896652335116,-0.5966007065139758,0.29914980322411716,-0.017099163299234
1,1,0.5,0.15,0.3,0.1,0.0820793204558402460512082906597325165242224508064,-0.85898945801482525345639889516669164971845212388878,-0.08637126541927652216674346265361735359198690209693,0.95,-1,-1.,0.29751502394778484,-1.0669900962588565,0.2990995906152939,0.0015845666675090575
1,-1,0.5,0.15,0.3,0.1,-0.50000000000000000295945485695754433832086777006998,-2.9112639665484245754540512282131011240341389248811,-0.30193266505919430744224649922476778589319792950981,0.95,0,0.,-0.27386127875258304,-0.7138271013612543,-0.3328859755134382,-0.059024696760855144
1,-1,0.5,0.15,0.3,0.1,-0.49999999999999999909924868334765246127737056426491,-1.6734399770311297038602859431632042699452714682625,0.50796762580323887429050286501851309784128351923235,0.95,0,0.,-0.27386127875258304,-0.05696416781172298,-0.26593684164039455,0.007924437112188487
1,-1,0.5,0.15,0.3,0.1,-0.49999999999999999699270126741118121201003733842481,2.8639748185014131622442633859732535461053844926187,0.30674356391173401541978874986179581106240475926713,0.95,0,4.440892098500626e-16,-0.2738612787525831,-0.7136372120248726,-0.21391205297476434,0.05994922577781875
1,-1,0.5,0.15,0.3,0.1,-0.50000000000000000088858898951540461062502348688943,1.7068912404315844925683811361652121796696659277455,-0.49895036862071059944302915614141186286812673685938,0.95,0,0.,-0.27386127875258304,-0.05635607498914763,-0.28156195238868387,-0.00770067363610083
1,-1,0.5,0.15,0.3,0.1,-0.70011056216376343980921491818955230004700583707392,-2.4276544223006031713140720102032290248724667377728e-17,0.32844587237907181119063076259684954094811619739444,0.95,0,0.,-0.27386127875258304,-0.531938669886876,-0.226014136593888,0.04784714215869504
1,-1,0.5,0.15,0.3,0.1,0.086521496272222312446475795425535591602404336354262,-1.0236001354699003116157865095968593643177776410502e-18,-0.81752091434305040035939699856934277629788944323395,0.95,0,1.925929944387236e-34,-0.27386127875258304,0.06573837352407018,-0.2591432902853153,0.01471798846726774
1,-1,0.5,0.15,0.3,0.1,0.086711467445015300280672851969097922761565635923854,-1.0255154470957300948464200441101704846102905971152e-18,0.74689501821212486294974759925544238828746628633847,0.95,0,0.,-0.27386127875258304,0.0658827121734687,-0.28733729927640533,-0.013476020523822296
1,-1,0.5,0.15,0.3,0.1,-0.70171759602421213353274201799840742269940144722814,-2.4138419479936684130440012298160936541627646902585e-17,-0.30636853372977851889862528778359014152012912119269,0.95,0,0.,-0.27386127875258304,-0.5331596819675225,-0.31859469746156627,-0.04473341870898323
1,1,0.5,0.15,0.3,0.1,-0.50000000000000000000000025327651614299916903644178,-1.2252346332725955479163402212629869848069083971437e7,7.8849532874182614921920499242700210168459283377112e-8,0.95,0,0.,0.27386127875258304,0.012881601229310036,0.2738612790307462,2.7816315917306156e-10
1,1,0.5,0.15,0.3,0.1,-0.49999999999999999999999918039162220301672740864418,-1.2252346060671051331075766590665060662760895444564e7,-7.8849534401322483646651967764226537942256979124127e-8,0.95,0,0.,0.27386127875258304,0.7469107769429684,0.27386126262391547,-1.612866756817155e-8
1,1,0.5,0.15,0.3,0.1,-0.50000000000000000000000081960835917237566769877648,1.2252346353558997105725959425374417522266504695825e7,7.8849532658711100351163999917106549861324863394249e-8,0.95,0,1.862645149230957e-9,0.2738612787525831,0.7469107769429684,0.2738612948812503,1.6128667179593492e-8
1,1,0.5,0.15,0.3,0.1,-0.49999999999999999999999974672348073927443728446344,1.2252346081504676371189107830145282844826478618e7,-7.8849534185847745114504031294462985425166275810013e-8,0.95,0,0.,0.27386127875258304,0.012881603091955185,0.2738612784744198,-2.781632146842128e-10
1,1,0.5,0.15,0.3,0.1,-0.49999999999999999670170073240554683835880534216446,-2.8639748185015204515113292772218873162680490723118,-0.30674356391172293306399212913979982535595318041586,0.95,0,0.,0.27386127875258304,0.7136372120248735,0.21391205297476645,-0.059949225777816584
1,1,0.5,0.15,0.3,0.1,-0.500000000000000001361931677118575348433042758921,-1.7068912404316085681558447989560894719790294435262,0.49895036862070419956515411049362951453736176649053,0.95,0,-2.220446049250313e-16,0.273861278752583,0.05635607498914741,0.28156195238868376,0.007700673636100774
1,1,0.5,0.15,0.3,0.1,-0.50000000000000000324589140270223891155335659377418,2.9112639665485402502882783469354360115680545703722,0.30193266505918271744363013610467337650175184418899,0.95,0,0.,0.27386127875258304,0.7138271013612552,0.332885975513436,0.05902469676085298
1,1,0.5,0.15,0.3,0.1,-0.49999999999999999861735153132354287843960355926922,1.6734399770311510586993971951375769403679038798111,-0.50796762580323303861487587034502200566250185290267,0.95,0,0.,0.27386127875258304,0.05696416781172209,0.26593684164039477,-0.007924437112188265
1,1,0.5,0.15,0.3,0.1,-0.70171759602421213242125471331387566057139417989685,2.4138419479936684274022634359729065817867410668138e-17,0.30636853372977850605516265676660168448037179253926,0.95,0,0.,0.27386127875258304,0.5331596819675226,0.31859469746156627,0.04473341870898323
1,1,0.5,0.15,0.3,0.1,0.086711467445015300374568521784144528009954750865225,1.0255154470957300955779965398034620547538966942501e-18,-0.746895018212124855165165127460024515872584489699,0.95,0,0.,0.27386127875258304,-0.0658827121734687,0.28733729927640533,0.013476020523822296
1,1,0.5,0.15,0.3,0.1,0.08652149627222231234268166400911374405573220692794,1.023600135469900310803199731386870617519284014319e-18,0.81752091434305040881001299028889490450306363054889,0.95,0,-1.925929944387236e-34,0.27386127875258304,-0.06573837352407019,0.2591432902853153,-0.01471798846726774
1,1,0.5,0.15,0.3,0.1,-0.700110562163763440960647471063941427691139952398,2.427654422300603156045095907542853809600631967486e-17,-0.32844587237907182448790010088154297253910682188022,0.95,0,0.,0.27386127875258304,0.531938669886876,0.226014136593888,-0.04784714215869504
1,-1,0.5,0.15,0.3,0.1,-0.56191679617387398142044373086046510391437475758542,-8.0753532304208082883827557885251853334147421069842,0.10167746360177129857643846278069198538423318623618,0.95,1,1.,-0.30170679895488334,0.9236124896782698,-0.29957974899301615,0.002127049961867189
1,-1,0.5,0.15,0.3,0.1,-0.40947325383313701979109803999876425568506201577258,5.5232295555876653921252199928055752213964601380714,0.25933977659021797183834783428646486905542928555797,0.95,1,1.,-0.3448844016009893,0.24324684704739763,-0.2911374294529179,0.05374697214807145
1,-1,0.5,0.15,0.3,0.1,-0.75819052530752936234544491116465354992674278469368,-1.9365544084332787201514017231642665630808496794326,0.15477795168357446313310508710776253193869038085928,0.95,1,1.0000000000000002,-0.31624896652335227,0.5966007065139813,-0.299149803224118,0.017099163299234277
1,-1,0.5,0.15,0.3,0.1,-0.080573259424813107720657560050079979273434900845893,1.1921032963094289323522604390745325078221675738438,-1.7077532676394719076614364166850062037987303313474,0.95,1,1.,0.19382621491706495,1.0634117071370524,0.2234830772973067,0.02965686238024176
1,-1,0.5,0.15,0.3,0.1,0.26534154874562471785434480344581553564299825016378,0.65330309169740915162796333210937127067645327441921,-1.4571562457308871627845119270381316241043913543985,0.95,1,1.,0.12519739404559083,1.0096841359460789,0.12906193248343015,0.003864538437839321
1,-1,0.5,0.15,0.3,0.1,0.08207932045584023021952239263048844110041786782106,0.85898945801482527683947572182941371447562413922319,0.086371265419276752202950143403388163938488330847994,0.95,1,1.,-0.29751502394778495,1.0669900962588565,-0.29909959061529395,-0.001584566667509002
1,1,0.5,0.15,0.3,0.1,-0.49999995919150702349854397215828579667520028518803,1.2252351496731634356395363015161178058725577172788e7,-7.8849507306717405148812985201461818259000275004751e-8,0.95,1,1.,0.27386125715875614,1.012881563976407,0.2738612568805939,-2.7816227099464186e-10
1,1,0.5,0.15,0.3,0.1,-0.49999995919149184097681506720333598276590977841453,1.2252346938329447303565355106332797291949633773244e7,7.8849545747585358400253617737149813269224110800359e-8,0.95,1,1.,0.2738613003464205,1.7469107955694199,0.27386131647509077,1.612867028821796e-8
